assists,bonus,bps,clean_sheets,creativity,unique_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,1298,7,0,0,0.0,0.0,2021-08-14 16:30:00+00:00,0,12,0,0,0,0,1,0,1551,3,0,0.0,0,0,0,0,50,True,0,3,Przemyslaw Placheta,25,LIV,1350,1350,NOR,1040,1040,1,2021
0,0,0,0,0.0,1298,16,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,13,0,0,0,0,2,0,1023,0,5,0.0,0,-522,28,550,50,False,0,3,Przemyslaw Placheta,25,MCI,1340,1340,NOR,1040,1030,1,2021
0,0,0,0,0.0,1298,26,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,11,0,0,0,0,3,0,1113,2,1,0.0,0,20,244,224,49,True,0,3,Przemyslaw Placheta,25,LEI,1080,1160,NOR,1040,1040,1,2021
0,0,0,0,0.0,1298,31,0,0,0.0,0.0,2021-09-11 14:00:00+00:00,0,1,0,0,0,0,4,0,847,0,1,0.0,0,-270,76,346,49,False,0,3,Przemyslaw Placheta,25,ARS,1150,1190,NOR,1040,1030,1,2021
0,0,0,0,0.0,1298,47,0,0,0.0,0.0,2021-09-18 14:00:00+00:00,0,26,0,0,0,0,5,0,765,3,1,0.0,0,-98,32,130,49,True,0,3,Przemyslaw Placheta,25,WAT,1040,1070,NOR,1040,1040,1,2021
0,0,0,0,0.0,1298,55,0,0,0.0,0.0,2021-09-25 14:00:00+00:00,0,8,0,0,0,0,6,0,837,0,2,0.0,0,37,185,148,49,False,0,3,Przemyslaw Placheta,25,EVE,1130,1110,NOR,1040,1030,1,2021
0,0,0,0,0.0,1298,62,0,0,0.0,0.0,2021-10-02 14:00:00+00:00,0,21,0,0,0,0,7,0,1038,0,0,0.0,0,171,353,182,49,False,0,3,Przemyslaw Placheta,25,BUR,1080,1060,NOR,1040,1030,1,2021
0,0,0,0,0.0,1298,78,0,0,0.0,0.0,2021-10-16 14:00:00+00:00,0,5,0,0,0,0,8,0,873,0,0,0.0,0,-188,63,251,49,True,0,3,Przemyslaw Placheta,25,BHA,1160,1120,NOR,1040,1040,1,2021
0,0,0,0,0.0,1298,84,0,0,0.0,0.0,2021-10-23 11:30:00+00:00,0,6,0,0,0,0,9,0,930,0,7,0.0,0,20,149,129,48,False,0,3,Przemyslaw Placheta,25,CHE,1300,1250,NOR,1040,1030,1,2021
0,0,3,0,0.0,1298,97,0,0,0.2,0.0,2021-10-31 14:00:00+00:00,2,24,0,0,0,0,10,0,867,2,1,2.0,1,-110,40,150,48,True,0,3,Przemyslaw Placheta,25,LEE,1070,1100,NOR,1040,1040,1,2021
0,0,0,0,0.0,1298,102,0,0,0.0,0.0,2021-11-06 15:00:00+00:00,0,4,0,0,0,0,11,0,962,2,1,0.0,0,62,144,82,48,False,0,3,Przemyslaw Placheta,25,BRE,1120,1080,NOR,1040,1030,1,2021
0,0,0,0,0.0,1298,117,0,0,0.0,0.0,2021-11-20 15:00:00+00:00,0,17,0,0,0,0,12,0,926,1,2,0.0,0,-78,45,123,48,True,0,3,Przemyslaw Placheta,25,SOU,1140,1090,NOR,1040,1040,1,2021
0,0,0,0,0.0,1298,130,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,20,0,0,0,0,13,0,1081,0,0,0.0,0,120,220,100,47,True,0,3,Przemyslaw Placheta,25,WOL,1160,1100,NOR,1040,1040,1,2021
0,0,0,0,0.0,1298,138,0,0,0.0,0.0,2021-11-30 19:30:00+00:00,0,15,0,0,0,0,14,0,1116,1,1,0.0,0,23,137,114,47,False,0,3,Przemyslaw Placheta,25,NEW,1050,1040,NOR,1040,1030,1,2021
0,0,0,0,0.0,1298,147,0,0,0.0,0.0,2021-12-05 14:00:00+00:00,0,18,0,0,0,0,15,0,1021,0,3,0.0,0,-106,40,146,47,False,0,3,Przemyslaw Placheta,25,TOT,1190,1210,NOR,1040,1030,1,2021
0,0,6,1,10.7,1298,160,0,0,3.7,7.0,2021-12-11 17:30:00+00:00,69,14,0,0,0,0,16,0,991,1,0,19.0,3,-42,21,63,47,True,0,3,Przemyslaw Placheta,25,MUN,1190,1200,NOR,1040,1040,1,2021
