assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,2,0,0,0,0,1,0,3531,0,1,5,0.0,0,0,0,0,40,True,0,2,Harrison Ashby,15,AVL,1220,1350,NEW,1050,1160,2023,,4.32208,9.0,4.32208,1.486,6.0,1.486
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,2506,0,0,1,0.0,0,-985,0,985,40,False,0,2,Harrison Ashby,15,MCI,1350,1360,NEW,1210,1355,2023,,0.257154,5.0,0.257154,1.22528,9.0,1.22528
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,12,0,0,0,0,3,0,2164,0,2,1,0.0,0,-368,0,368,40,True,0,2,Harrison Ashby,15,LIV,1350,1390,NEW,1050,1160,2023,,1.62037,5.0,1.62037,0.856121,5.0,0.856121
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,1965,0,1,3,0.0,0,-217,0,217,40,False,0,2,Harrison Ashby,15,BHA,1070,1135,NEW,1210,1355,2023,,0.90476,7.0,0.90476,1.32258,9.0,1.32258
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,1802,0,0,1,0.0,0,-167,0,167,40,True,0,2,Harrison Ashby,15,BRE,1055,1150,NEW,1050,1160,2023,,1.50126,8.0,0.740091,0.633678,4.0,0.633678
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,23,0,0,0,0,6,0,1711,0,8,0,0.0,0,-91,0,91,40,False,0,2,Harrison Ashby,15,SHU,1045,1020,NEW,1210,1355,2023,,5.1082,11.0,5.1082,0.579392,5.0,0.579392
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,21,0,0,0,0,7,0,1623,0,0,2,0.0,0,-84,0,84,40,True,0,2,Harrison Ashby,15,BUR,1050,1050,NEW,1050,1160,2023,,3.08516,7.0,2.32399,0.801849,5.0,0.801849
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,1555,0,2,2,0.0,0,-69,0,69,40,False,0,2,Harrison Ashby,15,WHU,1055,1150,NEW,1210,1355,2023,,1.97865,6.0,1.97865,0.931345,2.0,0.931345
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,7,0,0,0,0,9,0,1494,0,0,4,0.0,0,-65,0,65,40,True,0,2,Harrison Ashby,15,CRY,1120,1085,NEW,1050,1160,2023,,3.73336,9.0,3.73336,1.08795,3.0,1.08795
0,0,0,0,0.0,967,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,1463,0,2,2,0.0,0,-33,0,33,40,False,0,2,Harrison Ashby,15,WOL,1085,1115,NEW,1210,1355,2023,,2.31987,3.0,1.5587,0.863393,8.0,0.863393
