assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,6,1,17.7,1013,0.24,0.59,0.35,0.28,7,0,0,10.6,6.8,2022-08-06 14:00:00+00:00,89,16,0,0,0,0,1,0,596955,1,0,2,81.0,3,0,0,0,65,True,0,3,Allan Saint-Maximin,15,NFO,1100,1105,NEW,1250,1165,1,2022
0,0,5,1,13.1,1013,0.02,0.02,0.0,0.84,14,0,0,2.7,5.4,2022-08-13 14:00:00+00:00,74,5,0,0,0,0,2,0,656140,1,0,0,8.0,2,-19553,46678,66231,65,False,1,3,Allan Saint-Maximin,15,BHA,1140,1200,NEW,1300,1220,1,2022
3,2,43,0,50.6,1013,0.68,0.91,0.23,2.11,28,3,0,13.5,49.6,2022-08-21 15:30:00+00:00,90,13,0,0,0,0,3,0,550959,1,3,3,35.0,13,-125887,33343,159230,64,True,0,3,Allan Saint-Maximin,15,MCI,1340,1380,NEW,1250,1165,1,2022
0,2,22,0,14.3,1013,0.07,0.32,0.25,0.71,40,1,1,11.2,44.8,2022-08-28 13:00:00+00:00,90,20,0,0,0,0,4,0,897280,1,1,1,53.0,9,252902,313410,60508,65,False,0,3,Allan Saint-Maximin,15,WOL,1100,1060,NEW,1300,1220,1,2022
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2022-08-31 19:00:00+00:00,0,12,0,0,0,0,5,0,979539,0,1,2,0.0,0,48525,215185,166660,65,False,0,3,Allan Saint-Maximin,15,LIV,1180,1260,NEW,1300,1220,1,2022
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,7,0,0,0,0,6,0,771878,0,0,0,0.0,0,-212176,61844,274020,65,True,0,3,Allan Saint-Maximin,15,CRY,1110,1090,NEW,1250,1165,1,2022
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17 14:00:00+00:00,0,3,0,0,0,0,8,0,676089,0,1,1,0.0,0,-4886,74027,78913,64,True,0,3,Allan Saint-Maximin,15,BOU,1110,1080,NEW,1250,1165,1,2022
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01 14:00:00+00:00,0,9,0,0,0,0,9,0,595021,0,4,1,0.0,0,-83948,19257,103205,64,False,0,3,Allan Saint-Maximin,15,FUL,1070,1120,NEW,1300,1220,1,2022
0,0,5,0,0.1,1013,0.0,0.0,0.0,0.02,98,0,0,0.2,1.4,2022-10-08 14:00:00+00:00,12,4,0,0,0,0,10,0,516207,0,1,5,0.0,1,-81173,11206,92379,64,True,0,3,Allan Saint-Maximin,15,BRE,1160,1200,NEW,1250,1165,1,2022
0,0,0,0,0.0,1013,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2022-10-16 13:00:00+00:00,0,14,0,0,0,0,11,0,534158,0,0,0,0.0,0,11466,35808,24342,63,False,0,3,Allan Saint-Maximin,15,MUN,1140,1165,NEW,1300,1220,1,2022
