assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2023-08-14 19:00:00+00:00,0,20,0,0,0,0,1,0,6007,0,0,1,0.0,0,0,0,0,45,True,0,2,Tyrell Malacia,14,WOL,1105,1100,MUN,1130,1120,1,2023
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2023-08-19 16:30:00+00:00,0,18,0,0,0,0,2,0,4150,0,0,2,0.0,0,-1928,43,1971,45,False,0,2,Tyrell Malacia,14,TOT,1110,1230,MUN,1210,1230,1,2023
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26 14:00:00+00:00,0,16,0,0,0,0,3,0,3582,0,2,3,0.0,0,-687,72,759,44,True,0,2,Tyrell Malacia,14,NFO,1125,1080,MUN,1130,1120,1,2023
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2023-09-03 15:30:00+00:00,0,1,0,0,0,0,4,0,3222,0,1,3,0.0,0,-433,49,482,44,False,0,2,Tyrell Malacia,14,ARS,1370,1330,MUN,1210,1230,1,2023
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,5,0,0,0,0,5,0,2920,0,3,1,0.0,0,-342,58,400,44,True,0,2,Tyrell Malacia,14,BHA,1180,1240,MUN,1130,1120,1,2023
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23 19:00:00+00:00,0,6,0,0,0,0,6,0,2810,0,1,0,0.0,0,-130,27,157,44,False,0,2,Tyrell Malacia,14,BUR,1050,1040,MUN,1210,1230,1,2023
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,8,0,0,0,0,7,0,2689,0,1,0,0.0,0,-131,31,162,44,True,0,2,Tyrell Malacia,14,CRY,1120,1085,MUN,1130,1120,1,2023
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,4,0,0,0,0,8,0,2614,0,1,2,0.0,0,-79,39,118,43,True,0,2,Tyrell Malacia,14,BRE,1055,1150,MUN,1130,1120,1,2023
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21 19:00:00+00:00,0,17,0,0,0,0,9,0,2530,0,2,1,0.0,0,-87,31,118,43,False,0,2,Tyrell Malacia,14,SHU,1045,1020,MUN,1210,1230,1,2023
0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29 15:30:00+00:00,0,13,0,0,0,0,10,0,2513,0,3,0,0.0,0,-26,39,65,43,True,0,2,Tyrell Malacia,14,MCI,1360,1370,MUN,1130,1120,1,2023
