assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06 14:00:00+00:00,0,20,0,0,0,0,1,0,21902,0,1,2,0.0,0,0,0,0,70,True,0,3,Raphael Dias Belloli,11,WOL,1100,1080,LEE,1070,1130,1,2022
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2022-08-13 14:00:00+00:00,0,17,0,0,0,0,2,0,15181,0,2,2,0.0,0,-6419,0,6419,70,False,0,3,Raphael Dias Belloli,11,SOU,1070,1060,LEE,1075,1120,1,2022
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21 13:00:00+00:00,0,6,0,0,0,0,3,0,13179,0,0,3,0.0,0,-2330,0,2330,70,True,0,3,Raphael Dias Belloli,11,CHE,1220,1220,LEE,1070,1130,1,2022
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2022-08-27 14:00:00+00:00,0,5,0,0,0,0,4,0,12124,0,0,1,0.0,0,-1132,0,1132,70,False,0,3,Raphael Dias Belloli,11,BHA,1140,1200,LEE,1075,1120,1,2022
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2022-08-30 19:00:00+00:00,0,8,0,0,0,0,5,0,11623,0,1,1,0.0,0,-529,0,529,70,True,0,3,Raphael Dias Belloli,11,EVE,1100,1090,LEE,1070,1130,1,2022
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,4,0,0,0,0,6,0,11225,0,2,5,0.0,0,-407,0,407,70,False,0,3,Raphael Dias Belloli,11,BRE,1100,1130,LEE,1075,1120,1,2022
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02 15:30:00+00:00,0,2,0,0,0,0,9,0,10591,0,0,0,0.0,0,-182,0,182,70,True,0,3,Raphael Dias Belloli,11,AVL,1075,1130,LEE,1070,1130,1,2022
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09 13:00:00+00:00,0,7,0,0,0,0,10,0,10435,0,1,2,0.0,0,-165,0,165,70,False,0,3,Raphael Dias Belloli,11,CRY,1110,1060,LEE,1075,1120,1,2022
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16 13:00:00+00:00,0,1,0,0,0,0,11,0,10337,0,1,0,0.0,0,-102,0,102,70,True,0,3,Raphael Dias Belloli,11,ARS,1250,1320,LEE,1070,1130,1,2022
0,0,0,0,0.0,1170,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20 19:15:00+00:00,0,10,0,0,0,0,12,0,10277,0,0,2,0.0,0,-61,0,61,70,False,0,3,Raphael Dias Belloli,11,LEI,1065,1200,LEE,1075,1120,1,2022
