assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,2,0,0.2,562,0.0,0.04,0.0448911525309085,0.06,2,0,0,0.0,0.0,2024-08-17,15,False,1,0,0,0,0,1,0,3736,0,0,2,1.0,1,0,0,0,55,False,0,1,0,0,0.0448911525309085,3,Daniel Castelo Podence,20,ARS,1260,1240,WOL,1070,1120,2024,0.0448911525309085,,0.575835,2.0,0.575835,1.6283,14.0,1.6283
0,0,7,0,0.9,562,0.0,0.01,0.0,0.64,20,2,0,0.4,3.0,2024-08-25,31,False,6,0,0,0,0,2,0,5003,0,6,2,0.0,1,-259,291,550,55,True,0,0,0,0,0.0,3,Daniel Castelo Podence,20,CHE,1150,1360,WOL,1070,1100,2024,0.0,,2.4181,8.0,2.4181,2.02935,6.0,2.02935
0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2024-08-31,0,False,16,0,0,0,0,3,0,5416,0,1,1,0.0,0,-323,535,858,55,False,0,0,0,0,0.0,3,Daniel Castelo Podence,20,NFO,1140,1130,WOL,1070,1120,2024,0.0,,0.937632,4.0,0.937632,1.41069,9.0,1.41069
0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15,0,False,15,0,0,0,0,4,0,4335,0,2,1,0.0,0,-1346,223,1569,55,True,0,0,0,0,0.0,3,Daniel Castelo Podence,20,NEW,1150,1290,WOL,1070,1100,2024,0.0,,1.46969,6.0,1.46969,1.48343,10.0,1.48343
0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2024-09-21,0,False,2,0,0,0,0,5,0,3535,0,1,3,0.0,0,-850,0,850,55,False,0,0,0,0,0.0,3,Daniel Castelo Podence,20,AVL,1080,1140,WOL,1070,1120,2024,0.0,,0.520117,4.0,0.520117,2.37351,9.0,2.37351
0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2024-09-28,0,False,12,0,0,0,0,6,0,3137,0,2,1,0.0,0,-407,0,407,55,True,0,0,0,0,0.0,3,Daniel Castelo Podence,20,LIV,1360,1360,WOL,1070,1100,2024,0.0,,0.748925,2.0,0.748925,2.11724,11.0,1.35607
0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2024-10-05,0,False,4,0,0,0,0,7,0,2866,0,3,5,0.0,0,-275,0,275,55,False,0,0,0,0,0.0,3,Daniel Castelo Podence,20,BRE,1070,1090,WOL,1070,1120,2024,0.0,,0.696254,10.0,0.696254,4.13513,9.0,3.37396
0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2024-10-20,0,False,13,0,0,0,0,8,0,2711,0,2,1,0.0,0,-155,0,155,55,True,0,0,0,0,0.0,3,Daniel Castelo Podence,20,MCI,1230,1350,WOL,1070,1100,2024,0.0,,0.761217,0.0,0.761217,1.36569,25.0,1.36569
0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26,0,False,5,0,0,0,0,9,0,2659,0,2,2,0.0,0,-60,0,60,55,False,0,0,0,0,0.0,3,Daniel Castelo Podence,20,BHA,1080,1140,WOL,1070,1120,2024,0.0,,1.11074,3.0,1.11074,1.51347,12.0,1.51347
0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2024-11-02,0,False,7,0,0,0,0,10,0,2587,0,2,2,0.0,0,-70,0,70,55,True,0,0,0,0,0.0,3,Daniel Castelo Podence,20,CRY,1140,1110,WOL,1070,1100,2024,0.0,,1.65018,6.0,1.65018,2.64849,2.0,2.64849
