assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,8,0,14.9,558,0.0342294462025165,0.02,0.0,1.24,2,2,0,3.7,21.8,2024-08-17,90,False,1,0,0,0,0,1,0,40717,1,0,2,0.0,1,0,0,0,40,False,0,Yerson Mosquera,558,0,1,0,0.0,20,ARS,1260,1240,WOL,1070,1120,2.5927875,16.0,1.0724632500000002,4.75,2.4324526250000003,16.3125,0.69673625,3.625,0.94358775,2.25,3.4009150000000004,14.0,1.16747875,5.0625,2.232382625,11.0,2024,DEF
0,0,-14,0,0.3,558,0.0,0.25,0.4121610522270202,1.56,20,6,0,2.1,16.2,2024-08-25,90,False,6,0,0,0,0,2,0,80785,1,6,2,4.0,-2,22687,29351,6664,40,True,1,Yerson Mosquera,558,1,0,0,0.4121610522270202,20,CHE,1150,1360,WOL,1070,1100,1.6534050000000002,10.0,1.7380750000000005,9.75,2.1935843125,9.3125,1.6473498125,9.375,0.7150189999999998,2.25,3.5819025,16.0,1.0478459375,4.8125,2.186672,11.0625,2024,DEF
0,0,10,0,0.4,558,0.0,0.0,0.0,1.04,29,1,0,2.4,21.8,2024-08-31,90,False,16,0,0,0,0,3,0,95582,1,1,1,2.0,2,10152,24460,14308,40,False,0,Yerson Mosquera,558,0,0,0,0.0,20,NFO,1140,1130,WOL,1070,1120,2.0335275,8.0,1.4042505,7.25,1.779085125,6.3125,1.328271625,6.9375,1.22032225,4.0,2.957885,12.75,1.1328640625,4.875,2.197938875,11.25,2024,DEF
0,0,8,0,1.1,558,0.0,0.08,0.0538452081382274,1.21,40,2,0,3.8,25.4,2024-09-15,90,False,15,0,0,0,0,4,0,117698,1,2,1,11.0,1,18257,44092,25835,40,True,0,Yerson Mosquera,558,1,0,0,0.0538452081382274,20,NEW,1150,1290,WOL,1070,1100,1.89093475,7.5,1.9561425,8.75,2.1839323125,9.375,1.5583476875,7.5,1.1657052499999998,3.75,2.6819275,12.75,1.0804716875,4.8125,2.186252,10.625,2024,DEF
0,0,12,0,10.6,558,0.0602715611457824,0.01,0.0,0.58,41,1,0,4.0,25.0,2024-09-21,81,False,2,0,0,0,0,5,0,123035,1,1,3,4.0,1,4089,10871,6782,40,False,1,Yerson Mosquera,558,0,1,0,0.0,20,AVL,1080,1140,WOL,1070,1120,2.3273875,6.5,1.46139725,5.25,1.5449875937500002,7.0,1.9433868125,7.5625,1.3503142499999998,5.0,1.6379425,9.75,1.0963160625,4.75,2.23807,10.9375,2024,DEF
0,0,0,0,0.0,558,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2024-09-28,0,False,12,0,0,0,0,6,0,101360,0,2,1,0.0,0,-20922,5035,25957,40,True,0,Yerson Mosquera,558,0,0,0,0.0,20,LIV,1360,1360,WOL,1070,1100,2.1076225,12.25,1.0043577499999996,4.5,2.739591875,15.5625,1.12376425,5.5,1.33638475,5.5,1.824245,8.5,1.0970878125,4.6875,2.17798,11.0,2024,DEF
0,0,0,0,0.0,558,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2024-10-05,0,False,4,0,0,0,0,7,0,88471,0,3,5,0.0,0,-13136,313,13449,40,False,0,Yerson Mosquera,558,0,0,0,0.0,20,BRE,1070,1090,WOL,1070,1120,1.54438425,8.25,1.99333675,16.25,1.533849375,7.75,1.6649543125,10.6875,0.919091,4.0,1.8462175,9.75,1.0629025,4.25,2.126460625,10.75,2024,DEF
0,0,0,0,0.0,558,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2024-10-20,0,False,13,0,0,0,0,8,0,80491,0,2,1,0.0,0,-8220,176,8396,40,True,0,Yerson Mosquera,558,0,0,0,0.0,20,MCI,1230,1350,WOL,1070,1100,1.7351675,14.75,1.6092375,6.25,2.5442864375,15.625,1.10812290625,3.9375,0.8587465,5.5,2.5273275,9.75,1.002523375,4.5625,2.304736875,11.0,2024,DEF
0,0,0,0,0.0,558,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26,0,False,5,0,0,0,0,9,0,74661,0,2,2,0.0,0,-5819,131,5950,40,False,0,Yerson Mosquera,558,0,0,0,0.0,20,BHA,1080,1140,WOL,1070,1120,1.6063875,5.25,2.014245,9.25,1.56414375,6.9375,1.77218834375,7.5625,0.68162825,4.0,2.4978925,13.5,0.9869613125,4.3125,2.319729375,11.875,2024,DEF
0,0,0,0,0.0,558,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2024-11-02,0,False,7,0,0,0,0,10,0,68830,0,2,2,0.0,0,-5990,90,6080,40,True,0,Yerson Mosquera,558,0,0,0,0.0,20,CRY,1140,1110,WOL,1070,1100,0.88666825,5.75,1.52196,8.25,1.6397669375,7.625,1.5259195625,5.9375,0.829284,3.75,2.2828825,14.25,0.9449194375,3.75,2.342988125,12.4375,2024,DEF
