assists,bonus,bps,clean_sheets,creativity,unique_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,814,3,0,0,0.0,0.0,2021-08-14 14:00:00+00:00,0,6,0,0,0,0,1,0,9126,0,3,0.0,0,0,0,0,55,False,0,3,Luka Milivojevic,7,CHE,1300,1250,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,13,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,4,0,0,0,0,2,0,5607,0,0,0.0,0,-3491,36,3527,54,True,0,3,Luka Milivojevic,7,BRE,1150,1120,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,28,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,19,0,0,0,0,3,0,4286,2,2,0.0,0,-1456,31,1487,54,False,0,3,Luka Milivojevic,7,WHU,1110,1160,CRY,1160,1160,1,2021
0,0,3,0,0.4,814,34,0,0,0.3,2.8,2021-09-11 11:30:00+00:00,23,18,0,0,0,0,4,0,3550,0,3,0.0,1,-795,102,897,54,True,0,3,Luka Milivojevic,7,TOT,1200,1210,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,44,0,0,0.0,0.0,2021-09-18 14:00:00+00:00,0,12,0,0,0,0,5,0,3731,0,3,0.0,0,-3,288,291,54,False,0,3,Luka Milivojevic,7,LIV,1300,1340,CRY,1160,1160,1,2021
0,0,10,1,7.7,814,54,0,0,2.1,4.0,2021-09-27 19:00:00+00:00,71,5,0,0,0,0,6,0,3735,1,1,9.0,3,-108,215,323,54,True,0,3,Luka Milivojevic,7,BHA,1160,1120,CRY,1110,1080,1,2021
0,0,15,0,26.8,814,64,2,0,3.5,8.0,2021-10-03 13:00:00+00:00,90,11,0,0,0,0,7,0,3776,2,2,0.0,2,-55,176,231,54,True,0,3,Luka Milivojevic,7,LEI,1080,1160,CRY,1110,1080,1,2021
0,0,15,0,5.6,814,71,1,0,1.6,10.6,2021-10-18 19:00:00+00:00,66,1,0,0,0,0,8,0,3819,2,2,0.0,2,-31,164,195,54,False,0,3,Luka Milivojevic,7,ARS,1150,1190,CRY,1160,1160,1,2021
0,0,10,0,6.7,814,85,1,0,2.2,6.8,2021-10-23 14:00:00+00:00,72,15,0,0,0,0,9,0,4108,1,1,8.0,2,193,410,217,54,True,0,3,Luka Milivojevic,7,NEW,1030,1070,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,95,0,0,0.0,0.0,2021-10-30 14:00:00+00:00,0,13,0,0,0,0,10,0,4028,2,0,0.0,0,-126,241,367,54,False,0,3,Luka Milivojevic,7,MCI,1340,1340,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,105,0,0,0.0,0.0,2021-11-06 15:00:00+00:00,0,20,0,0,0,0,11,0,3964,0,2,0.0,0,-131,118,249,54,True,0,3,Luka Milivojevic,7,WOL,1160,1100,CRY,1110,1080,1,2021
0,0,13,0,36.2,814,112,3,0,5.2,7.0,2021-11-20 15:00:00+00:00,86,21,0,0,0,0,12,0,4014,3,3,9.0,2,-21,240,261,54,False,0,3,Luka Milivojevic,7,BUR,1080,1060,CRY,1160,1160,1,2021
0,0,1,0,2.0,814,126,1,0,0.3,0.0,2021-11-27 15:00:00+00:00,59,2,0,0,0,0,13,0,4141,2,1,2.0,0,72,266,194,54,True,1,3,Luka Milivojevic,7,AVL,1110,1090,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,133,0,0,0.0,0.0,2021-11-30 20:15:00+00:00,0,24,0,0,0,0,14,0,4125,0,1,0.0,0,-65,140,205,54,False,0,3,Luka Milivojevic,7,LEE,1080,1100,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,144,0,0,0.0,0.0,2021-12-05 14:00:00+00:00,0,14,0,0,0,0,15,0,3935,0,1,0.0,0,-219,61,280,54,False,0,3,Luka Milivojevic,7,MUN,1170,1190,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,156,0,0,0.0,0.0,2021-12-12 16:30:00+00:00,0,8,0,0,0,0,16,0,3868,1,3,0.0,0,-100,76,176,54,True,0,3,Luka Milivojevic,7,EVE,1090,1110,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,165,0,0,0.0,0.0,2021-12-15 19:30:00+00:00,0,17,0,0,0,0,17,0,3818,2,2,0.0,0,-77,61,138,53,True,0,3,Luka Milivojevic,7,SOU,1140,1090,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,188,0,0,0.0,0.0,2021-12-26 15:00:00+00:00,0,18,0,0,0,0,19,0,3822,0,3,0.0,0,-14,81,95,53,False,0,3,Luka Milivojevic,7,TOT,1190,1210,CRY,1160,1160,1,2021
0,0,6,0,28.6,814,194,0,0,3.3,4.2,2021-12-28 15:00:00+00:00,17,25,0,0,0,0,20,0,3936,0,3,0.0,1,52,144,92,53,True,0,3,Luka Milivojevic,7,NOR,1040,1030,CRY,1110,1080,1,2021
0,0,8,0,29.3,814,204,3,0,3.5,3.2,2022-01-01 17:30:00+00:00,59,19,0,0,0,0,21,0,3830,3,2,2.0,1,-60,69,129,53,True,0,3,Luka Milivojevic,7,WHU,1150,1180,CRY,1110,1080,1,2021
0,0,8,0,0.2,814,212,1,0,0.8,7.6,2022-01-14 20:00:00+00:00,24,5,0,0,0,0,22,0,3839,1,1,0.0,1,-43,111,154,53,False,0,3,Luka Milivojevic,7,BHA,1160,1100,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,224,0,0,0.0,0.0,2022-01-23 14:00:00+00:00,0,12,0,0,0,0,23,0,3806,3,1,0.0,0,-40,42,82,53,True,0,3,Luka Milivojevic,7,LIV,1350,1350,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,234,0,0,0.0,0.0,2022-02-09 19:45:00+00:00,0,25,0,0,0,0,24,0,3814,1,1,0.0,0,-41,38,79,53,False,0,3,Luka Milivojevic,7,NOR,1040,1040,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,241,0,0,0.0,0.0,2022-02-12 15:00:00+00:00,0,4,0,0,0,0,25,0,3806,0,0,0.0,0,-21,45,66,53,False,0,3,Luka Milivojevic,7,BRE,1120,1080,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,254,0,0,0.0,0.0,2022-02-19 15:00:00+00:00,0,6,0,0,0,0,26,0,3876,1,0,0.0,0,7,101,94,53,True,0,3,Luka Milivojevic,7,CHE,1300,1290,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,178,0,0,0.0,0.0,2022-02-23 19:30:00+00:00,0,26,0,0,0,0,26,0,3876,4,1,0.0,0,7,101,94,53,False,0,3,Luka Milivojevic,7,WAT,1090,1120,CRY,1160,1160,1,2021
0,0,5,0,1.6,814,265,1,0,1.4,4.8,2022-02-26 15:00:00+00:00,59,21,1,0,0,0,27,0,3825,1,1,8.0,-1,-36,41,77,53,True,0,3,Luka Milivojevic,7,BUR,1130,1100,CRY,1110,1080,1,2021
0,0,4,0,0.1,814,280,0,0,1.1,11.2,2022-03-05 15:00:00+00:00,21,20,0,0,0,0,28,0,3796,2,0,0.0,1,-32,41,73,53,False,0,3,Luka Milivojevic,7,WOL,1150,1080,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,285,0,0,0.0,0.0,2022-03-14 20:00:00+00:00,0,13,0,0,0,0,29,0,3790,0,0,0.0,0,-25,33,58,53,True,0,3,Luka Milivojevic,7,MCI,1360,1360,CRY,1110,1080,1,2021
0,0,2,0,0.3,814,304,0,0,0.5,4.4,2022-04-04 19:00:00+00:00,10,1,0,0,0,0,31,0,3800,0,3,0.0,1,-13,28,41,53,True,0,3,Luka Milivojevic,7,ARS,1210,1220,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,315,0,0,0.0,0.0,2022-04-10 13:00:00+00:00,0,11,0,0,0,0,32,0,3821,1,2,0.0,0,3,31,28,53,False,0,3,Luka Milivojevic,7,LEI,1100,1150,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,296,0,0,0.0,0.0,2022-04-20 18:45:00+00:00,0,15,0,0,0,0,33,0,3828,0,1,0.0,0,-2,32,34,53,False,0,3,Luka Milivojevic,7,NEW,1050,1040,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,336,0,0,0.0,0.0,2022-04-25 19:00:00+00:00,0,24,0,0,0,0,34,0,3771,0,0,0.0,0,-67,11,78,53,True,0,3,Luka Milivojevic,7,LEE,1070,1100,CRY,1110,1080,1,2021
0,0,0,0,0.0,814,346,0,0,0.0,0.0,2022-04-30 14:00:00+00:00,0,17,0,0,0,0,35,0,3734,2,1,0.0,0,-34,6,40,53,False,0,3,Luka Milivojevic,7,SOU,1090,1120,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,356,0,0,0.0,0.0,2022-05-07 14:00:00+00:00,0,26,0,0,0,0,36,0,3775,0,1,0.0,0,15,43,28,52,True,0,3,Luka Milivojevic,7,WAT,1040,1070,CRY,1110,1080,1,2021
0,0,14,0,50.5,814,361,1,0,6.0,9.2,2022-05-15 13:00:00+00:00,77,2,0,0,0,0,37,0,3856,1,1,0.0,2,36,84,48,52,False,0,3,Luka Milivojevic,7,AVL,1140,1090,CRY,1160,1160,1,2021
0,0,4,0,0.6,814,322,2,0,0.5,4.8,2022-05-19 18:45:00+00:00,33,8,0,0,0,0,37,0,3856,2,3,0.0,1,36,84,48,52,False,0,3,Luka Milivojevic,7,EVE,1130,1110,CRY,1160,1160,1,2021
0,0,0,0,0.0,814,376,0,0,0.0,0.0,2022-05-22 15:00:00+00:00,0,14,0,0,0,0,38,0,3852,0,1,0.0,0,24,62,38,52,True,0,3,Luka Milivojevic,7,MUN,1190,1200,CRY,1110,1080,1,2021
