assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21T12:30:00Z,0,12,0,0,0,0,21,0,59,0,0,0,0.0,0,42,56,14,45,False,0,3,Andrey Nascimento dos Santos,6,LIV,1180,1260,CHE,1220,1220
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2023-02-03T20:00:00Z,0,9,0,0,0,0,22,0,198,0,0,0,0.0,0,90,141,51,45,True,0,3,Andrey Nascimento dos Santos,6,FUL,1065,1140,CHE,1190,1140
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2023-02-11T12:30:00Z,0,19,0,0,0,0,23,0,234,0,1,1,0.0,0,15,60,45,45,False,0,3,Andrey Nascimento dos Santos,6,WHU,1145,1060,CHE,1220,1220
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,17,0,0,0,0,24,0,266,0,1,0,0.0,0,7,63,56,45,True,0,3,Andrey Nascimento dos Santos,6,SOU,1070,1080,CHE,1190,1140
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,18,0,0,0,0,25,0,362,0,0,2,0.0,0,18,75,57,45,False,0,3,Andrey Nascimento dos Santos,6,TOT,1140,1170,CHE,1220,1220
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,11,0,0,0,0,26,0,303,0,0,1,0.0,0,-12,30,42,45,True,0,3,Andrey Nascimento dos Santos,6,LEE,1075,1120,CHE,1190,1140
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,10,0,0,0,0,27,0,281,0,3,1,0.0,0,-31,20,51,45,False,0,3,Andrey Nascimento dos Santos,6,LEI,1065,1200,CHE,1220,1220
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2023-03-18T17:30:00Z,0,8,0,0,0,0,28,0,254,0,2,2,0.0,0,-25,0,25,45,True,0,3,Andrey Nascimento dos Santos,6,EVE,1100,1090,CHE,1190,1140
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,284,0,0,0.0,0.0,2023-04-01T16:30:00Z,0,2,0,0,0,0,29,0,236,0,2,0,0.0,0,-20,0,20,45,True,0,3,Andrey Nascimento dos Santos,6,AVL,1075,1130,CHE,1190,1140
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-04-04T19:00:00Z,0,12,0,0,0,0,29,0,236,0,0,0,0.0,0,-20,0,20,45,True,0,3,Andrey Nascimento dos Santos,6,LIV,1250,1300,CHE,1190,1140
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,20,0,0,0,0,30,0,219,0,0,1,0.0,0,-17,0,17,45,False,0,3,Andrey Nascimento dos Santos,6,WOL,1100,1060,CHE,1220,1220
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,0,0,0,0,31,0,214,0,2,1,0.0,0,-5,0,5,45,True,0,3,Andrey Nascimento dos Santos,6,BHA,1150,1200,CHE,1190,1140
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,4,0,0,0,0,33,0,207,0,2,0,0.0,0,-2,0,2,45,True,0,3,Andrey Nascimento dos Santos,6,BRE,1160,1200,CHE,1190,1140
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,331,0,0,0.0,0.0,2023-05-02T19:00:00Z,0,1,0,0,0,0,34,0,204,0,1,3,0.0,0,-3,0,3,45,False,0,3,Andrey Nascimento dos Santos,6,ARS,1250,1240,CHE,1220,1220
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,3,0,0,0,0,35,0,201,0,3,1,0.0,0,-3,0,3,45,False,0,3,Andrey Nascimento dos Santos,6,BOU,1020,1050,CHE,1220,1220
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,16,0,0,0,0,36,0,199,0,2,2,0.0,0,-1,0,1,45,True,0,3,Andrey Nascimento dos Santos,6,NFO,1100,1105,CHE,1190,1140
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2023-05-21T15:00:00Z,0,13,0,0,0,0,37,0,194,0,0,1,0.0,0,-5,0,5,45,False,0,3,Andrey Nascimento dos Santos,6,MCI,1340,1360,CHE,1220,1220
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2023-05-25T19:00:00Z,0,14,0,0,0,0,37,0,194,0,1,4,0.0,0,-5,0,5,45,False,0,3,Andrey Nascimento dos Santos,6,MUN,1140,1165,CHE,1220,1220
0,0,0,0,0.0,702,0.0,0.0,0.0,0.0,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,15,0,0,0,0,38,0,193,0,1,1,0.0,0,-2,0,2,45,True,0,3,Andrey Nascimento dos Santos,6,NEW,1300,1220,CHE,1190,1140
