assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2024-01-31 20:15:00+00:00,0,6,0,0,0,0,22,0,155,0,1,4,0.0,0,3,14,11,45,True,0,3,Treymaurice Nyoni,12,CHE,1150,1230,LIV,1210,1270,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,221,0,0,0.0,0.0,2024-02-04 16:30:00+00:00,0,1,0,0,0,0,23,0,155,0,1,3,0.0,0,-2,3,5,45,False,0,3,Treymaurice Nyoni,12,ARS,1370,1330,LIV,1350,1390,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2024-02-10 15:00:00+00:00,0,21,0,0,0,0,24,0,171,0,1,3,0.0,0,1,9,8,45,True,0,3,Treymaurice Nyoni,12,BUR,1050,1050,LIV,1210,1270,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2024-02-17 12:30:00+00:00,0,4,0,0,0,0,25,0,180,0,4,1,0.0,0,-3,19,22,45,False,0,3,Treymaurice Nyoni,12,BRE,1110,1090,LIV,1350,1390,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2024-02-21 19:30:00+00:00,0,22,0,0,0,0,25,0,180,0,1,4,0.0,0,-3,19,22,45,True,0,3,Treymaurice Nyoni,12,LUT,1060,1120,LIV,1210,1270,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2024-03-02 15:00:00+00:00,0,16,0,0,0,0,27,0,218,0,1,0,0.0,0,12,26,14,45,False,0,3,Treymaurice Nyoni,12,NFO,1050,1080,LIV,1350,1390,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,277,0,0,0.0,0.0,2024-03-10 15:45:00+00:00,0,13,0,0,0,0,28,0,218,0,1,1,0.0,0,-7,9,16,45,True,0,3,Treymaurice Nyoni,12,MCI,1360,1370,LIV,1210,1270,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2024-03-31 13:00:00+00:00,0,5,0,0,0,0,30,0,241,0,1,2,0.0,0,3,12,9,45,True,0,3,Treymaurice Nyoni,12,BHA,1180,1240,LIV,1210,1270,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2024-04-04 18:30:00+00:00,0,23,0,0,0,0,31,0,236,0,1,3,0.0,0,-7,3,10,45,True,0,3,Treymaurice Nyoni,12,SHU,1020,1060,LIV,1210,1270,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2024-04-07 14:30:00+00:00,0,14,0,0,0,0,32,0,241,0,2,2,0.0,0,0,3,3,45,False,0,3,Treymaurice Nyoni,12,MUN,1130,1120,LIV,1350,1390,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,326,0,0,0.0,0.0,2024-04-14 13:00:00+00:00,0,7,0,0,0,0,33,0,249,0,1,0,0.0,0,-1,7,8,45,True,0,3,Treymaurice Nyoni,12,CRY,1120,1085,LIV,1210,1270,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2024-04-21 15:30:00+00:00,0,9,0,0,0,0,34,0,252,0,3,1,0.0,0,-2,9,11,45,False,0,3,Treymaurice Nyoni,12,FUL,1050,1060,LIV,1350,1390,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2024-04-24 19:00:00+00:00,0,8,0,0,0,0,34,0,252,0,0,2,0.0,0,-2,9,11,45,False,0,3,Treymaurice Nyoni,12,EVE,1125,1065,LIV,1350,1390,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,349,0,0,0.0,0.0,2024-04-27 11:30:00+00:00,0,19,0,0,0,0,35,0,264,0,2,2,0.0,0,1,6,5,45,False,0,3,Treymaurice Nyoni,12,WHU,1055,1150,LIV,1350,1390,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,357,0,0,0.0,0.0,2024-05-05 15:30:00+00:00,0,18,0,0,0,0,36,0,266,0,2,4,0.0,0,-1,7,8,45,True,0,3,Treymaurice Nyoni,12,TOT,1150,1310,LIV,1210,1270,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,361,0,0,0.0,0.0,2024-05-13 19:00:00+00:00,0,2,0,0,0,0,37,0,273,0,3,3,0.0,0,-2,9,11,45,False,0,3,Treymaurice Nyoni,12,AVL,1140,1180,LIV,1350,1390,1,2023
0,0,0,0,0.0,1645,0.0,0.0,0.0,0.0,377,0,0,0.0,0.0,2024-05-19 15:00:00+00:00,0,20,0,0,0,0,38,0,289,0,0,2,0.0,0,9,23,14,45,True,0,3,Treymaurice Nyoni,12,WOL,1105,1100,LIV,1210,1270,1,2023
