assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2024-08-18 13:00:00+00:00,0,4,0,0,0,0,1,0,12469,0,1,2,0.0,0,0,0,0,45,False,0,2,Joel Ward,7,1,BRE,1080,1100,CRY,1100,1090,1,2024
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2024-08-24 14:00:00+00:00,0,19,0,0,0,0,2,0,13440,0,2,0,0.0,0,-1320,305,1625,45,True,0,2,Joel Ward,7,2,WHU,1070,1130,CRY,1100,1090,1,2024
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01 12:30:00+00:00,0,6,0,0,0,0,3,0,12695,0,1,1,0.0,0,-1558,269,1827,45,False,0,2,Joel Ward,7,3,CHE,1130,1320,CRY,1100,1090,1,2024
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2024-09-14 14:00:00+00:00,0,11,0,0,0,0,4,0,12586,0,2,2,0.0,0,-651,606,1257,44,True,0,2,Joel Ward,7,4,LEI,1120,1080,CRY,1100,1090,1,2024
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2024-09-21 16:30:00+00:00,0,14,0,0,0,0,5,0,12215,0,0,0,0.0,0,-549,232,781,44,True,0,2,Joel Ward,7,5,MUN,1140,1170,CRY,1100,1090,1,2024
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2024-09-28 14:00:00+00:00,0,8,0,0,0,0,6,0,11871,0,1,2,0.0,0,-499,270,769,44,False,0,2,Joel Ward,7,6,EVE,1080,1080,CRY,1100,1090,1,2024
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2024-10-05 11:30:00+00:00,0,12,0,0,0,0,7,0,11546,0,1,0,0.0,0,-452,242,694,44,True,0,2,Joel Ward,7,7,LIV,1370,1360,CRY,1100,1090,1,2024
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2024-10-21 19:00:00+00:00,0,16,0,0,0,0,8,0,11337,0,0,1,0.0,0,-375,157,532,44,False,0,2,Joel Ward,7,8,NFO,1140,1120,CRY,1100,1090,1,2024
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2024-10-27 14:00:00+00:00,0,18,0,0,0,0,9,0,11236,0,0,1,0.0,0,-173,142,315,43,True,0,2,Joel Ward,7,9,TOT,1170,1350,CRY,1100,1090,1,2024
0,0,0,0,0.0,215,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2024-11-02 17:30:00+00:00,0,20,0,0,0,0,10,0,10739,0,2,2,0.0,0,-566,155,721,43,False,0,2,Joel Ward,7,10,WOL,1060,1090,CRY,1100,1090,1,2024
