assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,0,0,0.0,349,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2024-08-18,0,False,6,0,0,0,0,1,0,15825,0,2,0,0.0,0,0,0,0,65,False,0,Jack Grealish,349,0,0,0,0.0,13,CHE,1150,1360,MCI,1230,1350,2.4426925,10.5,1.6664547500000002,8.25,2.2747368125,9.625,1.7291985625,9.125,3.1739875,13.5,0.6421301250000002,1.75,2.5157470625,15.8125,0.94846640625,3.75,2024,MID
0,0,0,0,2.4,349,0.0,0.11,0.1255504488945007,0.0,17,0,0,1.3,1.2,2024-08-24,19,False,10,0,0,0,0,2,0,17745,0,1,4,9.0,0,-1353,1391,2744,65,True,1,Jack Grealish,349,1,0,0,0.1255504488945007,13,IPS,1070,1080,MCI,1140,1300,0.342601,2.0,3.92906,13.0,0.342601,2.0,3.92906,13.0,2.3377275,11.25,0.8082158750000001,3.5,2.4901639375,15.8125,1.00278878125,4.1875,2024,MID
0,0,16,0,37.1,349,0.2272776514291763,0.47,0.2175770103931427,0.51,30,1,0,6.9,10.4,2024-08-31,71,False,19,0,0,0,0,3,0,16925,1,3,1,21.0,2,-2565,1395,3960,64,False,0,Jack Grealish,349,2,3,0,0.2175770103931427,13,WHU,1080,1100,MCI,1230,1350,2.0722897499999995,4.5,1.7504740000000003,8.75,1.5220158124999998,4.25,2.297020625,12.0625,2.3192275,11.75,0.9060595,3.5,2.5089795625,14.9375,0.91847434375,3.6875,2024,MID
0,0,14,0,18.4,349,0.1039682775735855,0.3,0.0765615627169609,0.92,37,1,0,6.2,9.8,2024-09-14,83,False,4,0,0,0,0,4,0,22113,1,1,2,34.0,2,2947,5746,2799,64,True,0,Jack Grealish,349,2,1,0,0.0765615627169609,13,BRE,1100,1350,MCI,1140,1300,1.85056475,5.75,2.2909775,12.75,1.67313325,7.6875,1.6329857500000002,9.625,2.4416425000000004,15.5,0.6821472500000001,3.5,2.5499364375,15.0625,0.94618696875,3.9375,2024,MID
0,0,6,0,23.5,349,0.083170011639595,0.09,0.0,0.06,47,0,0,3.9,5.0,2024-09-22,12,False,1,0,0,0,0,5,0,23701,0,2,2,10.0,1,682,2679,1997,64,True,0,Jack Grealish,349,0,2,0,0.0,13,ARS,1370,1350,MCI,1140,1300,1.6452924999999998,8.25,1.1256375,5.25,2.11561075,14.5625,0.8977935625,4.375,2.25108,17.0,0.8848425,5.0,2.5347133125,15.625,0.95400265625,3.8125,2024,MID
1,3,33,0,56.1,349,0.442659467458725,0.34,0.0335142984986305,1.57,58,1,0,10.3,32.2,2024-09-28,80,False,15,0,0,0,0,6,0,24319,1,1,1,15.0,7,-330,2566,2896,64,False,1,Jack Grealish,349,1,5,0,0.0335142984986305,13,NEW,1100,1130,MCI,1230,1350,1.5152300000000003,6.75,2.2123175,7.5,2.1232315,9.4375,1.657095875,6.9375,2.644955,17.75,0.9405625000000002,3.25,2.5418476875,14.8125,1.02464928125,3.8125,2024,MID
0,0,11,0,18.3,349,0.0105754965916275,0.05,0.0,1.74,69,1,0,3.5,6.6,2024-10-05,61,False,9,0,0,0,0,7,0,34004,1,2,3,10.0,2,7486,10168,2682,64,True,0,Jack Grealish,349,0,1,0,0.0,13,FUL,1140,1160,MCI,1140,1300,2.1805425,5.25,0.7754495,4.25,1.56644371875,6.625,1.41387825,6.125,2.1917,18.0,1.1564227500000002,4.75,2.5351145625,15.5,0.96768178125,3.6875,2024,MID
0,0,10,0,38.3,349,0.2095889598131179,0.22,0.0140515435487031,0.0,80,0,0,7.7,12.0,2024-10-20,17,False,20,0,0,0,0,8,0,38211,0,2,1,27.0,1,2987,6818,3831,64,False,0,Jack Grealish,349,1,3,0,0.0140515435487031,13,WOL,1070,1100,MCI,1230,1350,0.8587465,5.5,2.5273275,9.75,1.002523375,4.5625,2.304736875,11.0,1.7351675,14.75,1.6092375,6.25,2.5442864375,15.625,1.10812290625,3.9375,2024,MID
0,0,0,0,0.0,349,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2024-10-26,0,False,17,0,0,0,0,9,0,32515,0,0,1,0.0,0,-5900,2222,8122,64,True,0,Jack Grealish,349,0,0,0,0.0,13,SOU,1060,1090,MCI,1140,1300,1.823772,6.25,2.294265,9.25,1.3509453750000002,6.125,2.3205658125,11.9375,1.6883925,15.5,1.5368067500000002,4.75,2.3873270625,15.5625,1.08154709375,3.6875,2024,MID
0,0,0,0,0.0,349,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2024-11-02,0,False,3,0,0,0,0,10,0,25227,0,1,2,0.0,0,-7452,153,7605,64,False,0,Jack Grealish,349,0,0,0,0.0,13,BOU,1080,1190,MCI,1230,1350,1.47615525,6.75,1.0807222500000002,7.25,1.8236050625,7.0,1.6759793125,10.8125,1.7901375000000002,15.25,1.3082765,6.0,2.4435176875,15.0625,1.01125140625,3.9375,2024,MID
