assists,bonus,bps,clean_sheets,creativity,unique_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,1686,183,0,0,0.0,0.0,2021-01-16 20:00:00+00:00,0,9,0,0,0,0,19,0,0,0,2,0.0,0,0,0,0,45,False,0,3,Will Ferry,16,LEI,1190,1150,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,197,0,0,0.0,0.0,2021-01-26 20:15:00+00:00,0,1,0,0,0,0,20,0,53,3,1,0.0,0,24,40,16,45,True,0,3,Will Ferry,16,ARS,1150,1210,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,206,0,0,0.0,0.0,2021-01-30 20:00:00+00:00,0,2,0,0,0,0,21,0,66,1,0,0.0,0,-1,12,13,45,True,0,3,Will Ferry,16,AVL,1140,1100,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,213,0,0,0.0,0.0,2021-02-02 20:15:00+00:00,0,13,0,0,0,0,22,0,91,0,9,0.0,0,8,23,15,45,False,0,3,Will Ferry,16,MUN,1250,1240,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,225,0,0,0.0,0.0,2021-02-06 15:00:00+00:00,0,14,0,0,0,0,23,0,124,2,3,0.0,0,9,23,14,45,False,0,3,Will Ferry,16,NEW,1050,1030,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,236,0,0,0.0,0.0,2021-02-14 12:00:00+00:00,0,20,0,0,0,0,24,0,140,2,1,0.0,0,-9,18,27,45,True,0,3,Will Ferry,16,WOL,1130,1120,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,246,0,0,0.0,0.0,2021-02-20 12:30:00+00:00,0,5,0,0,0,0,25,0,162,1,1,0.0,0,5,18,13,45,True,0,3,Will Ferry,16,CHE,1300,1310,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,172,0,0,0.0,0.0,2021-02-23 18:00:00+00:00,0,10,0,0,0,0,25,0,162,0,3,0.0,0,5,18,13,45,False,0,3,Will Ferry,16,LEE,1060,1210,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,251,0,0,0.0,0.0,2021-03-01 20:00:00+00:00,0,7,0,0,0,0,26,0,192,0,1,0.0,0,3,23,20,45,False,0,3,Will Ferry,16,EVE,1130,1200,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,265,0,0,0.0,0.0,2021-03-06 15:00:00+00:00,0,15,0,0,0,0,27,0,220,2,0,0.0,0,10,26,16,45,False,0,3,Will Ferry,16,SHU,1020,1000,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,325,0,0,0.0,0.0,2021-03-10 18:00:00+00:00,0,12,0,0,0,0,27,0,220,2,5,0.0,0,10,26,16,45,False,0,3,Will Ferry,16,MCI,1280,1340,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,277,0,0,0.0,0.0,2021-03-14 12:00:00+00:00,0,3,0,0,0,0,28,0,239,2,1,0.0,0,7,17,10,45,True,0,3,Will Ferry,16,BHA,1190,1130,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,297,0,0,0.0,0.0,2021-04-04 11:00:00+00:00,0,4,0,0,0,0,30,0,260,2,3,0.0,0,6,12,6,45,True,0,3,Will Ferry,16,BUR,1090,1080,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,307,0,0,0.0,0.0,2021-04-12 17:00:00+00:00,0,18,0,0,0,0,31,0,269,0,3,0.0,0,-2,12,14,45,False,0,3,Will Ferry,16,WBA,1040,1050,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,286,0,0,0.0,0.0,2021-04-21 17:00:00+00:00,0,17,0,0,0,0,32,0,276,1,2,0.0,0,3,15,12,45,False,0,3,Will Ferry,16,TOT,1130,1250,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,336,0,0,0.0,0.0,2021-04-30 19:00:00+00:00,0,9,0,0,0,0,34,0,317,1,1,0.0,0,22,29,7,45,True,0,3,Will Ferry,16,LEI,1150,1230,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,344,0,0,0.0,0.0,2021-05-08 19:15:00+00:00,0,11,0,0,0,0,35,0,324,0,2,0.0,0,-5,27,32,45,False,0,3,Will Ferry,16,LIV,1190,1300,SOU,1110,1160,0,2020
0,0,0,0,0.0,1686,317,0,0,0.0,0.0,2021-05-11 19:15:00+00:00,0,6,0,0,0,0,35,0,324,1,3,0.0,0,-5,27,32,45,True,0,3,Will Ferry,16,CRY,1120,1020,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,357,0,0,0.0,0.0,2021-05-15 14:00:00+00:00,0,8,0,0,0,0,36,0,332,1,3,0.0,0,-2,10,12,45,True,0,3,Will Ferry,16,FUL,1110,1060,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,366,0,0,0.0,0.0,2021-05-18 17:00:00+00:00,0,10,0,0,0,0,37,0,337,2,0,0.0,0,-3,8,11,45,True,0,3,Will Ferry,16,LEE,1150,1170,SOU,1030,1110,0,2020
0,0,0,0,0.0,1686,377,0,0,0.0,0.0,2021-05-23 15:00:00+00:00,0,19,0,0,0,0,38,0,350,0,3,0.0,0,6,20,14,45,False,0,3,Will Ferry,16,WHU,1140,1260,SOU,1110,1160,0,2020
