assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2024-08-19,0,False,11,0,0,0,0,1,0,21470,0,1,1,0.0,0,0,0,0,45,False,0,Fraser Forster,488,0,0,0,0.0,18,LEI,1050,1090,TOT,1140,1350,1.3917983,3.75,1.636213,11.0,1.50294253125,5.0,1.704661125,8.125,2.3035075000000003,10.0,1.90329325,8.0,1.9373354375,12.8125,1.805296375,6.25,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2024-08-24,0,False,8,0,0,0,0,2,0,23716,0,0,4,0.0,0,-1829,702,2531,45,True,0,Fraser Forster,488,0,0,0,0.0,18,EVE,1150,1100,TOT,1140,1300,1.03098225,5.25,1.6046109999999998,7.0,1.2549308125,6.375,1.7034671874999998,8.3125,2.3624325,13.0,1.34427325,3.0,1.967671625,13.6875,1.6657544999999998,6.0,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01,0,False,15,0,0,0,0,3,0,23365,0,1,2,0.0,0,-2120,816,2936,45,False,0,Fraser Forster,488,0,0,0,0.0,18,NEW,1100,1130,TOT,1140,1350,2.0633422500000003,7.75,1.9221475,9.25,2.2337641875,9.625,1.5863439375,7.125,2.264695,12.25,1.26890775,3.75,1.999056,13.4375,1.6130056875,5.6875,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2024-09-15,0,False,1,0,0,0,0,4,0,23349,0,1,0,0.0,0,-1389,815,2204,45,True,0,Fraser Forster,488,0,0,0,0.0,18,ARS,1370,1350,TOT,1140,1300,2.1679924999999995,11.5,1.0937147500000002,3.5,2.2076395,15.4375,0.8618421875,4.0,2.2122425,13.25,0.9898152499999998,3.5,2.001266,12.8125,1.6011950625000002,5.6875,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2024-09-21,0,False,4,0,0,0,0,5,0,23047,0,1,3,0.0,0,-752,402,1154,44,True,0,Fraser Forster,488,0,0,0,0.0,18,BRE,1100,1350,TOT,1140,1300,1.68790725,6.0,1.766565,15.25,1.655265125,7.375,1.6007395,10.6875,1.61120375,12.25,1.0957122499999998,3.75,1.8843969375,12.4375,1.653883375,5.75,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2024-09-29,0,False,14,0,0,0,0,6,0,22315,0,3,0,0.0,0,-1052,371,1423,44,False,0,Fraser Forster,488,0,0,0,0.0,18,MUN,1140,1110,TOT,1140,1350,2.04098,10.75,1.8176775,6.75,1.74819625,8.875,2.1326200625,10.25,2.23296875,11.25,1.0625684999999998,4.5,1.9869594375,12.9375,1.6326893125,5.875,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2024-10-06,0,False,5,0,0,0,0,7,0,22184,0,2,3,0.0,0,-507,425,932,44,False,0,Fraser Forster,488,0,0,0,0.0,18,BHA,1080,1140,TOT,1140,1350,1.58748,7.25,2.04173075,5.0,1.439968125,7.1875,1.81002765625,8.0625,2.93191125,12.75,1.0505315,4.75,2.1908069375,13.0,1.515713125,5.5,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2024-10-19,0,False,19,0,0,0,0,8,0,22092,0,1,4,0.0,0,-403,354,757,44,True,0,Fraser Forster,488,0,0,0,0.0,18,WHU,1070,1130,TOT,1140,1300,1.6784057499999996,8.5,1.7095330000000004,7.0,1.5026513125,5.0625,2.3664905000000003,11.625,2.79684875,13.0,1.1468389999999995,4.5,2.1050294375000003,12.25,1.6138236250000002,5.5625,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2024-10-27,0,False,7,0,0,0,0,9,0,21932,0,0,1,0.0,0,-321,210,531,44,False,0,Fraser Forster,488,0,0,0,0.0,18,CRY,1130,1110,TOT,1140,1350,1.0593355,5.25,1.8548,9.5,1.67202375,7.3125,1.6037076874999998,6.75,2.95883,13.25,1.0813147499999998,5.25,2.1079225625,11.5625,1.5756131875,5.6875,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2024-11-03,0,False,2,0,0,0,0,10,0,21736,0,1,4,0.0,0,-365,228,593,44,True,0,Fraser Forster,488,0,0,0,0.0,18,AVL,1160,1320,TOT,1140,1300,1.27192475,9.75,1.3135019999999995,4.0,1.59262915625,7.8125,1.582108375,5.6875,2.2399275,10.75,1.1025762499999998,5.75,2.0703863125,10.9375,1.511700125,5.9375,2024,GK
0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2024-11-10,0,False,10,0,0,0,0,11,0,21672,0,2,1,0.0,0,-267,319,586,44,True,0,Fraser Forster,488,0,0,0,0.0,18,IPS,1070,1080,TOT,1140,1300,1.337945,4.75,3.1093175,8.5,1.1093831,3.6,2.643337,9.0,1.412505,9.75,1.5742684999999998,5.0,2.1553809375,11.25,1.4703995,5.625,2024,GK
