assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,3,0,11.9,849,0.0789021998643875,0.06,0.0661583021283149,0.47,4,1,0,2.4,1.6,2022-08-06,65,12,0,0,0,0,1,0,4034,1,2,2,10.0,2,0,0,0,55,True,0,1,1,0,0.0661583021283149,3,Neeskens Kebano,9,LIV,1250,1300,FUL,1070,1120,2022,0.0661583021283149,,1.26822,4.0,0.507047,2.34111,11.0,2.34111
0,0,5,1,2.6,849,0.0,0.12,0.0449548996984958,0.89,20,0,0,3.3,9.0,2022-08-13,82,20,0,0,0,0,2,0,8252,1,0,0,21.0,3,1170,2258,1088,55,False,0,2,0,0,0.0449548996984958,3,Neeskens Kebano,9,WOL,1100,1060,FUL,1065,1140,2022,0.0449548996984958,,1.08813,2.0,0.326966,0.975375,1.0,0.975375
0,0,0,0,0.0,849,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20,0,4,0,0,0,0,3,0,10525,0,2,3,0.0,0,1205,2871,1666,55,True,0,0,0,0,0.0,3,Neeskens Kebano,9,BRE,1160,1200,FUL,1070,1120,2022,0.0,,2.89934,7.0,2.89934,1.59352,8.0,1.59352
0,0,8,0,24.4,849,0.1177219972014427,0.08,0.0,1.26,31,1,0,3.8,9.4,2022-08-27,68,1,0,0,0,0,4,0,6236,1,1,2,4.0,2,-4242,53,4295,55,False,0,0,2,0,0.0,3,Neeskens Kebano,9,ARS,1250,1240,FUL,1065,1140,2022,0.0,,0.926007,1.0,0.926007,2.47427,17.0,2.47427
1,0,18,0,22.9,849,0.4250159859657287,0.09,0.3713339865207672,1.42,44,1,0,5.7,22.2,2022-08-30,90,5,0,0,0,0,5,0,6304,1,1,2,12.0,5,-481,297,778,55,True,0,2,2,0,0.3713339865207672,3,Neeskens Kebano,9,BHA,1150,1200,FUL,1070,1120,2022,0.3713339865207672,,1.07093,7.0,1.07093,1.75359,4.0,0.992416
0,0,0,0,14.0,849,0.011230600066483,0.09,0.0636657997965812,1.55,59,1,0,1.9,0.6,2022-09-03,59,18,0,0,0,0,6,0,6970,1,1,2,4.0,1,4,672,668,55,False,0,1,1,0,0.0636657997965812,3,Neeskens Kebano,9,TOT,1140,1170,FUL,1065,1140,2022,0.0636657997965812,,0.381556,1.0,0.381556,2.67823,16.0,2.67823
0,0,5,0,1.0,849,0.0,0.03,0.0368226990103721,0.0,78,0,0,1.1,2.2,2022-09-16,1,16,0,0,0,0,8,0,8703,0,3,2,8.0,1,844,1259,415,55,False,0,1,0,0,0.0368226990103721,3,Neeskens Kebano,9,NFO,1065,1030,FUL,1065,1140,2022,0.0368226990103721,,1.3496,2.0,1.3496,1.41541,2.0,1.41541
1,0,19,0,15.0,849,0.4957909882068634,0.37,0.0,0.15,84,0,0,3.9,21.8,2022-10-01,20,15,0,0,0,0,9,0,7648,0,4,1,2.0,4,-794,248,1042,55,True,0,0,1,0,0.0,3,Neeskens Kebano,9,NEW,1300,1220,FUL,1070,1120,2022,0.0,,0.683701,5.0,0.683701,4.67198,17.0,4.67198
1,0,16,0,27.5,849,0.2284760028123855,0.17,0.0,2.61,100,2,0,5.6,26.2,2022-10-09,88,19,0,0,0,0,10,0,7450,1,1,3,2.0,5,-444,230,674,54,False,0,0,2,0,0.0,3,Neeskens Kebano,9,WHU,1145,1060,FUL,1065,1140,2022,0.0,,0.549848,5.0,0.549848,3.43676,7.0,2.67559
0,0,6,0,17.1,849,0.0205029994249343,0.08,0.0511860996484756,0.84,103,2,0,2.6,0.8,2022-10-15,61,3,0,0,0,0,11,0,8423,1,2,2,8.0,2,795,1182,387,54,True,0,1,1,0,0.0511860996484756,3,Neeskens Kebano,9,BOU,1110,1080,FUL,1070,1120,2022,0.0511860996484756,,1.61738,8.0,0.856206,1.62829,4.0,1.62829
