assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position
0,0,-5,0,1.2,231,0.0,0.0,0.0,1.43,3,3,0,0.8,4.8,2024-08-17,90,False,5,0,0,0,0,1,0,854973,1,3,0,2.0,1,0,0,0,45,True,0,Vitalii Mykolenko,231,0,0,0,0.0,8,BHA,1100,1200,EVE,1130,1060,1.2331485000000002,6.75,1.3959924999999995,7.75,1.433273625,6.5,1.6491885,8.4375,1.9617875,8.0,1.2660188750000003,7.75,1.429484875,7.75,1.52431215625,7.875,2024,DEF
0,0,0,0,1.8,231,0.0,0.02,0.0,2.43,19,4,0,1.5,13.0,2024-08-24,90,False,18,0,0,0,0,2,0,762373,1,0,4,0.0,0,-105348,6286,111634,45,False,0,Vitalii Mykolenko,231,0,0,0,0.0,8,TOT,1140,1300,EVE,1150,1100,1.03098225,5.25,1.6046109999999998,7.0,1.2549308125,6.375,1.7034671874999998,8.3125,2.3624325,13.0,1.34427325,3.0,1.967671625,13.6875,1.6657544999999998,6.0,2024,DEF
0,0,1,0,14.8,231,0.0253789965063333,0.04,0.0,2.22,24,3,0,4.0,23.6,2024-08-31,90,False,3,0,0,0,0,3,0,669402,1,3,2,2.0,1,-99828,22953,122781,44,True,0,Vitalii Mykolenko,231,0,1,0,0.0,8,BOU,1140,1210,EVE,1130,1060,0.8858020000000002,5.25,2.01987075,8.5,1.2834806250000002,6.625,1.7673246875,8.25,1.8796625,8.25,1.6654625000000003,9.5,1.8600129375,7.375,1.6932551875,9.75,2024,DEF
0,0,3,0,0.0,231,0.0,0.0,0.0,0.37,31,0,0,0.3,3.0,2024-09-14,25,False,2,0,0,0,0,4,0,546576,1,2,3,0.0,1,-125673,19524,145197,44,False,0,Vitalii Mykolenko,231,0,0,0,0.0,8,AVL,1080,1140,EVE,1150,1100,1.068847,6.75,2.64271,9.25,1.2903812499999998,7.125,1.906211875,8.375,1.6874089999999995,4.25,1.80633025,7.25,1.56560321875,7.4375,2.0311075625,7.8125,2024,DEF
0,0,0,0,0.0,231,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2024-09-21,0,False,11,0,0,0,0,5,0,474383,0,1,1,0.0,0,-73766,4066,77832,44,False,0,Vitalii Mykolenko,231,0,0,0,0.0,8,LEI,1050,1090,EVE,1150,1100,1.1156605000000002,6.75,2.629475,7.5,1.3257251875,7.0625,2.000271875,8.375,1.077439,3.25,2.1052350000000004,12.25,1.4317381375,4.125,1.7430455625,9.375,2024,DEF
0,0,3,0,15.7,231,0.3245075941085815,0.13,0.0069263824261724,0.95,55,1,0,2.9,9.8,2024-09-28,90,False,7,0,0,0,0,6,0,455994,1,1,2,3.0,2,-20069,100226,120295,43,True,0,Vitalii Mykolenko,231,1,1,0,0.0069263824261724,8,CRY,1140,1110,EVE,1130,1060,1.47027175,7.25,2.51625,8.25,1.2446639375000002,6.875,1.947675,8.625,1.598062,8.0,2.1285175,7.0,1.7819193125,7.4375,1.4856459375,5.75,2024,DEF
0,0,0,0,0.0,231,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2024-10-05,0,False,15,0,0,0,0,7,0,444663,0,0,0,0.0,0,-12993,27474,40467,43,True,0,Vitalii Mykolenko,231,0,0,0,0.0,8,NEW,1150,1290,EVE,1130,1060,1.585452,7.5,2.1442875,8.0,1.2001758125000002,6.4375,1.83654875,8.6875,1.3778725000000005,6.25,1.894825,9.5,2.1716693125,9.375,1.6247215000000002,7.6875,2024,DEF
0,1,32,1,5.5,231,0.0,0.01,0.0,1.25,73,0,0,2.8,22.0,2024-10-19,90,False,10,0,0,0,0,8,0,418956,1,2,0,0.0,7,-26175,10478,36653,43,False,0,Vitalii Mykolenko,231,0,0,0,0.0,8,IPS,1070,1080,EVE,1150,1100,1.119433,4.5,1.8526875,9.0,1.1850779375,5.9375,1.86141125,9.0,1.34925825,4.5,2.5485125,7.5,0.9895258571428572,3.2857142857142856,2.6271600000000004,8.857142857142858,2024,DEF
0,0,14,0,29.6,231,0.0752603486180305,0.13,0.0,1.26,87,1,0,4.6,14.0,2024-10-26,90,False,9,0,0,0,0,9,0,445256,1,1,1,2.0,2,24144,33258,9114,43,True,0,Vitalii Mykolenko,231,0,2,0,0.0,8,FUL,1140,1160,EVE,1130,1060,1.3084034999999998,6.0,1.3564974999999997,7.5,1.1794341875,6.125,1.769155625,8.5,2.5091325,6.25,1.12870525,7.0,1.67983871875,6.125,1.343185125,6.0625,2024,DEF
0,0,9,0,5.6,231,0.0,0.06,0.0385156758129596,0.74,98,1,0,2.7,14.4,2024-11-02,90,False,17,0,0,0,0,10,0,458778,1,0,1,7.0,2,12304,25920,13616,43,False,0,Vitalii Mykolenko,231,1,0,0,0.0385156758129596,8,SOU,1060,1050,EVE,1150,1100,1.07367225,6.25,1.3958424999999997,7.25,1.19349675,6.0,1.840925625,8.5625,1.1917367500000002,6.0,2.67373,11.0,1.3316666250000002,5.9375,2.4643033125,12.1875,2024,DEF
0,0,20,1,12.7,231,0.034656073898077,0.04,0.0661160573363304,0.83,109,0,0,2.5,6.2,2024-11-09,90,False,19,0,0,0,0,11,0,444428,1,0,0,6.0,6,-13157,6428,19585,43,False,0,Vitalii Mykolenko,231,2,1,0,0.0661160573363304,8,WHU,1080,1100,EVE,1150,1100,1.2427272500000002,5.75,1.2500337499999996,6.75,1.2289905,5.9375,1.6640140625000002,8.4375,2.094565,5.25,1.9003100000000008,8.75,1.5262860625,5.375,2.330849875,10.3125,2024,DEF
0,0,31,1,28.6,231,0.0302834194153547,0.22,0.2201781272888183,1.1,114,0,0,6.4,17.4,2024-11-23,90,False,4,0,0,0,0,12,0,448609,1,0,0,18.0,6,1820,24180,22360,43,True,0,Vitalii Mykolenko,231,3,2,0,0.2201781272888183,8,BRE,1100,1350,EVE,1130,1060,1.2861695000000002,6.75,1.0833387499999998,6.0,1.253537375,6.375,1.6599228125,8.5,1.823361,7.0,1.83626,9.25,1.7887134375,7.25,1.7357106250000005,11.1875,2024,DEF
0,0,-13,0,1.4,231,0.0,0.0,0.0,0.73,126,4,0,0.7,5.2,2024-12-01,90,False,14,0,0,0,0,13,0,452292,1,0,4,0.0,-1,3531,22148,18617,43,False,1,Vitalii Mykolenko,231,0,0,0,0.0,8,MUN,1140,1110,EVE,1150,1100,1.2829345,6.5,1.1256237499999997,5.5,1.23503675,6.5,1.6268971875,7.0625,1.823125,4.5,1.6520662499999996,6.0,1.481755875,7.0,1.8234655,7.625,2024,DEF
1,2,34,1,11.7,231,0.0178183503448963,0.05,0.0564094930887222,0.78,134,0,0,2.7,11.2,2024-12-04,90,False,20,0,0,0,0,14,0,448498,1,0,4,4.0,11,-4806,16942,21748,43,True,0,Vitalii Mykolenko,231,1,1,0,0.0564094930887222,8,WOL,1070,1120,EVE,1130,1060,1.2534105,5.5,1.1921987499999998,6.25,1.2070841875,6.0625,1.6772255625,7.1875,1.19200625,7.25,1.80932825,4.5,1.0181735,4.6875,2.3745895625,10.8125,2024,DEF
0,1,27,1,0.3,231,0.0,0.01,0.0121635515242815,1.22,151,0,0,1.9,17.0,2024-12-14,90,False,1,0,0,0,0,16,0,454545,1,0,0,2.0,7,7412,37663,30251,43,False,0,Vitalii Mykolenko,231,1,0,0,0.0121635515242815,8,ARS,1260,1240,EVE,1150,1100,1.181718,6.25,1.2690434999999995,5.75,1.2239248125,6.1875,1.670808875,7.25,2.7649125,11.25,0.5113992500000002,1.0,2.2588870625,9.6875,1.0761253125,4.875,2024,DEF
0,1,26,1,0.9,231,0.0,0.01,0.0,0.86,164,0,0,2.8,27.0,2024-12-22,90,False,6,0,0,0,0,17,0,507781,1,0,0,0.0,7,49476,63951,14475,43,True,0,Vitalii Mykolenko,231,0,0,0,0.0,8,CHE,1150,1360,EVE,1130,1060,0.99826375,5.0,1.3152809999999997,6.75,1.1181783125,5.75,1.7235043125,7.75,3.2368025000000005,12.75,1.9247682500000003,6.0,2.281629125,9.25,1.6239315625,6.4375,2024,DEF
0,0,1,0,1.5,231,0.0,0.01,0.0,2.09,176,1,0,1.7,15.0,2024-12-26,90,False,13,0,0,0,0,18,0,582775,1,1,1,0.0,1,71696,90645,18949,43,False,1,Vitalii Mykolenko,231,0,0,0,0.0,8,MCI,1140,1300,EVE,1150,1100,0.86719125,3.0,1.3584735,7.0,1.1435474375,5.5625,1.6175174375,6.875,1.6301657500000002,8.5,1.53085375,6.25,2.0075673750000003,12.8125,1.7152663125,5.5625,2024,DEF
0,0,8,0,44.7,231,0.1073265224695205,0.18,0.0,1.48,184,2,0,7.3,26.6,2024-12-29,90,False,16,0,0,0,0,19,0,631891,1,2,0,2.0,1,48442,69593,21151,43,True,0,Vitalii Mykolenko,231,0,3,0,0.0,8,NFO,1230,1130,EVE,1130,1060,0.83882625,2.5,1.5479834999999995,9.0,1.1590451875,5.375,1.6630686875,7.6875,1.3005985,5.0,0.92142675,8.5,1.361446125,5.5625,1.2543108125,7.75,2024,DEF
