id,first_name,second_name,value,pred_minutes,rolling_xg_5,season_mean_bonus,average_xg_per_game,cumulative_xg,cumulative_goals,rolling_xa_5,average_xa_per_game,cumulative_xa,cumulative_assists,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
650,Maxence,Lacroix,45,90.0,0.074,0.0,0.055,0.55,0,0.004,0.0444444444444444,0.41,1,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
650,Maxence,Lacroix,45,90.0,0.074,0.0,0.055,0.55,0,0.004,0.0444444444444444,0.41,1,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
650,Maxence,Lacroix,45,90.0,0.074,0.0,0.055,0.55,0,0.004,0.0444444444444444,0.41,1,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
666,Caleb,Kporha,40,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
666,Caleb,Kporha,40,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
666,Caleb,Kporha,40,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
219,Jarrad,Branthwaite,48,68.5,0.0075,0.0,0.0075,0.03,0,0.0125,0.0133333333333333,0.05,0,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
219,Jarrad,Branthwaite,48,68.5,0.0075,0.0,0.0075,0.03,0,0.0125,0.0133333333333333,0.05,0,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
221,Séamus,Coleman,43,0.0,0.62,0.0,0.62,0.62,0,0.01,0.0,0.01,0,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
221,Séamus,Coleman,43,0.0,0.62,0.0,0.62,0.62,0,0.01,0.0,0.01,0,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
225,Mason,Holgate,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
225,Mason,Holgate,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
228,Michael,Keane,42,45.0,0.0339999999999999,0.3333333333333333,0.0477777777777777,0.43,2,0.0,0.0025,0.02,0,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
228,Michael,Keane,42,45.0,0.0339999999999999,0.3333333333333333,0.0477777777777777,0.43,2,0.0,0.0025,0.02,0,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
231,Vitalii,Mykolenko,43,90.0,0.046,0.1,0.025,0.25,0,0.044,0.0444444444444444,0.3999999999999999,0,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
231,Vitalii,Mykolenko,43,90.0,0.046,0.1,0.025,0.25,0,0.044,0.0444444444444444,0.3999999999999999,0,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
234,Nathan,Patterson,44,4.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
234,Nathan,Patterson,44,4.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
236,James,Tarkowski,48,90.0,0.016,0.3846153846153846,0.0546153846153846,0.71,0,0.1599999999999999,0.0808333333333333,1.05,0,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
236,James,Tarkowski,48,90.0,0.016,0.3846153846153846,0.0546153846153846,0.71,0,0.1599999999999999,0.0808333333333333,1.05,0,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
238,Ashley,Young,46,90.0,0.014,0.4545454545454545,0.0118181818181818,0.13,0,0.166,0.129,1.29,3,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
238,Ashley,Young,46,90.0,0.014,0.4545454545454545,0.0118181818181818,0.13,0,0.166,0.129,1.29,3,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
582,Jake,O'Brien,46,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
582,Jake,O'Brien,46,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
627,Roman,Dixon,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,8,1100,1360,1100,1340,EVE,ARS,16,0,24,2
627,Roman,Dixon,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13,8,1100,1350,1100,1360,EVE,MCI,18,0,24,2
191,Joachim,Andersen,43,67.5,0.016,0.3333333333333333,0.0277777777777777,0.25,0,0.014,0.015,0.13,0,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
191,Joachim,Andersen,43,67.5,0.016,0.3333333333333333,0.0277777777777777,0.25,0,0.014,0.015,0.13,0,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
241,Calvin,Bassey,45,90.0,0.018,0.0,0.0215384615384615,0.28,0,0.01,0.01,0.12,0,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
241,Calvin,Bassey,45,90.0,0.018,0.0,0.0215384615384615,0.28,0,0.01,0.01,0.12,0,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
244,Timothy,Castagne,42,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
244,Timothy,Castagne,42,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
245,Issa,Diop,44,45.0,0.096,0.0,0.096,0.48,0,0.004,0.005,0.02,0,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
245,Issa,Diop,44,45.0,0.096,0.0,0.096,0.48,0,0.004,0.005,0.02,0,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
250,Kevin,Mbabu,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
250,Kevin,Mbabu,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
253,Tim,Ream,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
253,Tim,Ream,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
255,Antonee,Robinson,47,90.0,0.032,0.3076923076923077,0.0223076923076923,0.29,0,0.142,0.1141666666666666,1.4,3,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
255,Antonee,Robinson,47,90.0,0.032,0.3076923076923077,0.0223076923076923,0.29,0,0.142,0.1141666666666666,1.4,3,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
257,Kenny,Tete,45,85.5,0.0459999999999999,0.0,0.0784615384615384,1.0200000000000002,0,0.04,0.02,0.3299999999999999,1,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
257,Kenny,Tete,45,85.5,0.0459999999999999,0.0,0.0784615384615384,1.0200000000000002,0,0.04,0.02,0.3299999999999999,1,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
579,Ryan,Sessegnon,42,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
579,Ryan,Sessegnon,42,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
586,Jorge,Cuenca Barreno,44,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
586,Jorge,Cuenca Barreno,44,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
690,Samuel,Amissah,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,9,1140,1360,1180,1340,FUL,LIV,16,0,24,2
690,Samuel,Amissah,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,9,1140,1130,1180,1320,FUL,CHE,18,0,24,2
261,Elkan,Baggott,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
261,Elkan,Baggott,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
263,Cameron,Burgess,39,90.0,0.082,0.0,0.0866666666666666,0.52,0,0.016,0.014,0.09,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
263,Cameron,Burgess,39,90.0,0.082,0.0,0.0866666666666666,0.52,0,0.016,0.014,0.09,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
266,Harry,Clarke,40,19.75,0.0,0.0,0.0,0.0,0,0.02,0.0,0.02,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
266,Harry,Clarke,40,19.75,0.0,0.0,0.0,0.0,0,0.02,0.0,0.02,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
267,Leif,Davis,45,90.0,0.058,0.3846153846153846,0.0453846153846153,0.5900000000000001,1,0.238,0.2008333333333333,2.78,2,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
267,Leif,Davis,45,90.0,0.058,0.3846153846153846,0.0453846153846153,0.5900000000000001,1,0.238,0.2008333333333333,2.78,2,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
269,George,Edmundson,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
269,George,Edmundson,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
270,Jacob,Greaves,40,0.0,0.064,0.0,0.06,0.42,0,0.002,0.0016666666666666,0.01,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
270,Jacob,Greaves,40,0.0,0.064,0.0,0.06,0.42,0,0.002,0.0016666666666666,0.01,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
275,Ben,Johnson,40,45.0,0.01,0.0,0.01,0.04,0,0.06,0.0766666666666666,0.24,1,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
275,Ben,Johnson,40,45.0,0.01,0.0,0.01,0.04,0,0.06,0.0766666666666666,0.24,1,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
279,Corrie,Ndaba,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
279,Corrie,Ndaba,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
282,Axel,Tuanzebe,40,64.5,0.022,0.0,0.02,0.18,0,0.006,0.00625,0.05,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
282,Axel,Tuanzebe,40,64.5,0.022,0.0,0.02,0.18,0,0.006,0.00625,0.05,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
284,Luke,Woolfenden,40,4.25,0.0075,0.0,0.0075,0.03,0,0.0025,0.0,0.01,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
284,Luke,Woolfenden,40,4.25,0.0075,0.0,0.0075,0.03,0,0.0025,0.0,0.01,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
583,Conor,Townsend,40,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
583,Conor,Townsend,40,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
630,Dara,O'Shea,40,90.0,0.056,0.1,0.0579999999999999,0.58,0,0.01,0.0066666666666666,0.07,0,20,10,1080,1060,1100,1090,IPS,WOL,16,0,24,2
630,Dara,O'Shea,40,90.0,0.056,0.1,0.0579999999999999,0.58,0,0.01,0.0066666666666666,0.07,0,1,10,1080,1360,1100,1340,IPS,ARS,18,0,24,2
288,Conor,Coady,40,22.5,0.0,0.0,0.0,0.0,0,0.01,0.0,0.01,0,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
288,Conor,Coady,40,22.5,0.0,0.0,0.0,0.0,0,0.01,0.0,0.01,0,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
291,Wout,Faes,41,90.0,0.022,0.0,0.0723076923076923,0.94,1,0.014,0.0133333333333333,0.17,0,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
291,Wout,Faes,41,90.0,0.022,0.0,0.0723076923076923,0.94,1,0.014,0.0133333333333333,0.17,0,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
295,James,Justin,46,88.0,0.032,0.1666666666666666,0.0416666666666666,0.5,2,0.024,0.0163636363636363,0.1999999999999999,1,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
295,James,Justin,46,88.0,0.032,0.1666666666666666,0.0416666666666666,0.5,2,0.024,0.0163636363636363,0.1999999999999999,1,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
296,Victor,Kristiansen,45,66.25,0.0,0.0,0.0,0.0,0,0.04,0.05,0.52,0,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
296,Victor,Kristiansen,45,66.25,0.0,0.0,0.0,0.0,0,0.04,0.05,0.52,0,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
301,Caleb,Okoli,40,53.5,0.0,0.125,0.0175,0.14,0,0.006,0.0057142857142857,0.04,0,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
301,Caleb,Okoli,40,53.5,0.0,0.125,0.0175,0.14,0,0.006,0.0057142857142857,0.04,0,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
302,Ricardo,Barbosa Pereira,42,36.5,0.0,0.0,0.0,0.0,0,0.015,0.02,0.03,0,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
302,Ricardo,Barbosa Pereira,42,36.5,0.0,0.0,0.0,0.0,0,0.015,0.02,0.03,0,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
303,Harry,Souttar,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
303,Harry,Souttar,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
305,Luke,Thomas,39,22.5,0.02,0.0,0.02,0.02,0,0.03,0.0,0.03,0,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
305,Luke,Thomas,39,22.5,0.02,0.0,0.02,0.02,0,0.03,0.0,0.03,0,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
307,Jannik,Vestergaard,40,58.75,0.0025,0.0,0.0025,0.01,0,0.005,0.0066666666666666,0.02,0,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
307,Jannik,Vestergaard,40,58.75,0.0025,0.0,0.0025,0.01,0,0.005,0.0066666666666666,0.02,0,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
616,Ben,Nelson,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,11,1120,1100,1080,1130,LEI,NEW,16,0,24,2
616,Ben,Nelson,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,11,1120,1360,1080,1340,LEI,LIV,18,0,24,2
311,Trent,Alexander-Arnold,69,69.0,0.036,0.7272727272727273,0.0409090909090909,0.4499999999999999,0,0.18,0.292,3.0000000000000004,1,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
311,Trent,Alexander-Arnold,69,69.0,0.036,0.7272727272727273,0.0409090909090909,0.4499999999999999,0,0.18,0.292,3.0000000000000004,1,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
311,Trent,Alexander-Arnold,69,69.0,0.036,0.7272727272727273,0.0409090909090909,0.4499999999999999,0,0.18,0.292,3.0000000000000004,1,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
311,Trent,Alexander-Arnold,69,69.0,0.036,0.7272727272727273,0.0409090909090909,0.4499999999999999,0,0.18,0.292,3.0000000000000004,1,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
313,Conor,Bradley,47,39.0,0.085,0.0,0.085,0.17,0,0.02,0.01,0.04,0,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
313,Conor,Bradley,47,39.0,0.085,0.0,0.085,0.17,0,0.02,0.01,0.04,0,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
313,Conor,Bradley,47,39.0,0.085,0.0,0.085,0.17,0,0.02,0.01,0.04,0,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
313,Conor,Bradley,47,39.0,0.085,0.0,0.085,0.17,0,0.02,0.01,0.04,0,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
322,Joe,Gomez,48,33.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
322,Joe,Gomez,48,33.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
322,Joe,Gomez,48,33.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
322,Joe,Gomez,48,33.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
326,Ibrahima,Konaté,53,78.75,0.022,0.1,0.051,0.51,1,0.014,0.0133333333333333,0.15,1,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
326,Ibrahima,Konaté,53,78.75,0.022,0.1,0.051,0.51,1,0.014,0.0133333333333333,0.15,1,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
326,Ibrahima,Konaté,53,78.75,0.022,0.1,0.051,0.51,1,0.014,0.0133333333333333,0.15,1,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
326,Ibrahima,Konaté,53,78.75,0.022,0.1,0.051,0.51,1,0.014,0.0133333333333333,0.15,1,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
332,Nathaniel,Phillips,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
332,Nathaniel,Phillips,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
332,Nathaniel,Phillips,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
332,Nathaniel,Phillips,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
333,Jarell,Quansah,39,4.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
333,Jarell,Quansah,39,4.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
333,Jarell,Quansah,39,4.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
333,Jarell,Quansah,39,4.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
334,Rhys,Williams,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
334,Rhys,Williams,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
334,Rhys,Williams,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
334,Rhys,Williams,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
335,Andrew,Robertson,59,83.0,0.01,0.1818181818181818,0.039090909090909,0.43,0,0.122,0.148,1.67,0,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
335,Andrew,Robertson,59,83.0,0.01,0.1818181818181818,0.039090909090909,0.43,0,0.122,0.148,1.67,0,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
335,Andrew,Robertson,59,83.0,0.01,0.1818181818181818,0.039090909090909,0.43,0,0.122,0.148,1.67,0,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
335,Andrew,Robertson,59,83.0,0.01,0.1818181818181818,0.039090909090909,0.43,0,0.122,0.148,1.67,0,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
337,Konstantinos,Tsimikas,46,29.25,0.04,0.5,0.04,0.08,0,0.285,0.07,0.5700000000000001,0,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
337,Konstantinos,Tsimikas,46,29.25,0.04,0.5,0.04,0.08,0,0.285,0.07,0.5700000000000001,0,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
337,Konstantinos,Tsimikas,46,29.25,0.04,0.5,0.04,0.08,0,0.285,0.07,0.5700000000000001,0,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
337,Konstantinos,Tsimikas,46,29.25,0.04,0.5,0.04,0.08,0,0.285,0.07,0.5700000000000001,0,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
339,Virgil,van Dijk,64,90.0,0.12,0.2307692307692307,0.0623076923076923,0.81,1,0.022,0.0225,0.29,1,15,12,1370,1100,1360,1130,LIV,NEW,14,0,24,2
339,Virgil,van Dijk,64,90.0,0.12,0.2307692307692307,0.0623076923076923,0.81,1,0.022,0.0225,0.29,1,8,12,1370,1080,1360,1080,LIV,EVE,15,0,24,2
339,Virgil,van Dijk,64,90.0,0.12,0.2307692307692307,0.0623076923076923,0.81,1,0.022,0.0225,0.29,1,18,12,1370,1110,1360,1330,LIV,TOT,17,0,24,2
339,Virgil,van Dijk,64,90.0,0.12,0.2307692307692307,0.0623076923076923,0.81,1,0.022,0.0225,0.29,1,19,12,1370,1080,1360,1120,LIV,WHU,19,0,24,2
340,Manuel,Akanji,54,90.0,0.024,0.0,0.019090909090909,0.21,0,0.038,0.086,0.8800000000000001,0,7,13,1350,1100,1390,1090,MCI,CRY,15,0,24,2
340,Manuel,Akanji,54,90.0,0.024,0.0,0.019090909090909,0.21,0,0.038,0.086,0.8800000000000001,0,2,13,1350,1120,1390,1200,MCI,AVL,17,0,24,2
340,Manuel,Akanji,54,90.0,0.024,0.0,0.019090909090909,0.21,0,0.038,0.086,0.8800000000000001,0,11,13,1350,1060,1390,1090,MCI,LEI,19,0,24,2
341,Nathan,Aké,53,51.75,0.01,0.0,0.01,0.02,0,0.02,0.01,0.04,0,7,13,1350,1100,1390,1090,MCI,CRY,15,0,24,2
341,Nathan,Aké,53,51.75,0.01,0.0,0.01,0.02,0,0.02,0.01,0.04,0,2,13,1350,1120,1390,1200,MCI,AVL,17,0,24,2
341,Nathan,Aké,53,51.75,0.01,0.0,0.01,0.02,0,0.02,0.01,0.04,0,11,13,1350,1060,1390,1090,MCI,LEI,19,0,24,2
350,Joško,Gvardiol,62,90.0,0.114,0.6363636363636364,0.0854545454545454,0.94,3,0.186,0.107,1.64,0,7,13,1350,1100,1390,1090,MCI,CRY,15,0,24,2
350,Joško,Gvardiol,62,90.0,0.114,0.6363636363636364,0.0854545454545454,0.94,3,0.186,0.107,1.64,0,2,13,1350,1120,1390,1200,MCI,AVL,17,0,24,2
350,Joško,Gvardiol,62,90.0,0.114,0.6363636363636364,0.0854545454545454,0.94,3,0.186,0.107,1.64,0,11,13,1350,1060,1390,1090,MCI,LEI,19,0,24,2
353,João,Cavaco Cancelo,53,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7,13,1350,1100,1390,1090,MCI,CRY,15,0,24,2
353,João,Cavaco Cancelo,53,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,13,1350,1120,1390,1200,MCI,AVL,17,0,24,2
353,João,Cavaco Cancelo,53,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,13,1350,1060,1390,1090,MCI,LEI,19,0,24,2
355,Rico,Lewis,47,82.75,0.024,0.1,0.084,0.8400000000000001,0,0.052,0.0488888888888888,0.48,2,7,13,1350,1100,1390,1090,MCI,CRY,15,0,24,2
355,Rico,Lewis,47,82.75,0.024,0.1,0.084,0.8400000000000001,0,0.052,0.0488888888888888,0.48,2,2,13,1350,1120,1390,1200,MCI,AVL,17,0,24,2
355,Rico,Lewis,47,82.75,0.024,0.1,0.084,0.8400000000000001,0,0.052,0.0488888888888888,0.48,2,11,13,1350,1060,1390,1090,MCI,LEI,19,0,24,2
361,Rúben,Gato Alves Dias,54,45.0,0.03,0.1111111111111111,0.0711111111111111,0.64,0,0.056,0.085,0.6900000000000001,0,7,13,1350,1100,1390,1090,MCI,CRY,15,0,24,2
361,Rúben,Gato Alves Dias,54,45.0,0.03,0.1111111111111111,0.0711111111111111,0.64,0,0.056,0.085,0.6900000000000001,0,2,13,1350,1120,1390,1200,MCI,AVL,17,0,24,2
361,Rúben,Gato Alves Dias,54,45.0,0.03,0.1111111111111111,0.0711111111111111,0.64,0,0.056,0.085,0.6900000000000001,0,11,13,1350,1060,1390,1090,MCI,LEI,19,0,24,2
362,John,Stones,53,11.5,0.13,0.5,0.13,0.26,1,0.045,0.03,0.09,0,7,13,1350,1100,1390,1090,MCI,CRY,15,0,24,2
362,John,Stones,53,11.5,0.13,0.5,0.13,0.26,1,0.045,0.03,0.09,0,2,13,1350,1120,1390,1200,MCI,AVL,17,0,24,2
362,John,Stones,53,11.5,0.13,0.5,0.13,0.26,1,0.045,0.03,0.09,0,11,13,1350,1060,1390,1090,MCI,LEI,19,0,24,2
363,Kyle,Walker,52,90.0,0.0,0.0,0.0171428571428571,0.12,0,0.088,0.1966666666666666,1.26,0,7,13,1350,1100,1390,1090,MCI,CRY,15,0,24,2
363,Kyle,Walker,52,90.0,0.0,0.0,0.0171428571428571,0.12,0,0.088,0.1966666666666666,1.26,0,2,13,1350,1120,1390,1200,MCI,AVL,17,0,24,2
363,Kyle,Walker,52,90.0,0.0,0.0,0.0171428571428571,0.12,0,0.088,0.1966666666666666,1.26,0,11,13,1350,1060,1390,1090,MCI,LEI,19,0,24,2
626,Issa,Kaboré,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7,13,1350,1100,1390,1090,MCI,CRY,15,0,24,2
626,Issa,Kaboré,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,13,1350,1120,1390,1200,MCI,AVL,17,0,24,2
