assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,6,0,3.7,348,0.0,0.01,0.0,0.72,9,0,0,1.3,9.0,2024-08-18,45,False,6,0,0,0,0,1,0,1585478,0,2,0,0.0,1,0,0,0,95,False,0,Phil Foden,348,0,0,0,0.0,13,CHE,1150,1360,MCI,1230,1350,2.4426925,10.5,1.6664547500000002,8.25,2.2747368125,9.625,1.7291985625,9.125,3.1739875,13.5,0.6421301250000002,1.75,2.5157470625,15.8125,0.94846640625,3.75,2024,MID
0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2024-08-24,0,False,10,0,0,0,0,2,0,1628706,0,1,4,0.0,0,-77502,92072,169574,95,True,0,Phil Foden,348,0,0,0,0.0,13,IPS,1070,1080,MCI,1140,1300,0.342601,2.0,3.92906,13.0,0.342601,2.0,3.92906,13.0,2.3377275,11.25,0.8082158750000001,3.5,2.4901639375,15.8125,1.00278878125,4.1875,2024,MID
0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2024-08-31,0,False,19,0,0,0,0,3,0,884250,0,3,1,0.0,0,-749101,13321,762422,94,False,0,Phil Foden,348,0,0,0,0.0,13,WHU,1080,1100,MCI,1230,1350,2.0722897499999995,4.5,1.7504740000000003,8.75,1.5220158124999998,4.25,2.297020625,12.0625,2.3192275,11.75,0.9060595,3.5,2.5089795625,14.9375,0.91847434375,3.6875,2024,MID
0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14,0,False,4,0,0,0,0,4,0,609339,0,1,2,0.0,0,-295502,13874,309376,93,True,0,Phil Foden,348,0,0,0,0.0,13,BRE,1100,1350,MCI,1140,1300,1.85056475,5.75,2.2909775,12.75,1.67313325,7.6875,1.6329857500000002,9.625,2.4416425000000004,15.5,0.6821472500000001,3.5,2.5499364375,15.0625,0.94618696875,3.9375,2024,MID
0,0,3,0,14.9,348,0.0216647684574127,0.31,0.0946770906448364,0.06,47,0,0,3.0,1.4,2024-09-22,20,False,1,0,0,0,0,5,0,570824,0,2,2,14.0,1,-52658,22446,75104,93,True,0,Phil Foden,348,2,1,0,0.0946770906448364,13,ARS,1370,1350,MCI,1140,1300,1.6452924999999998,8.25,1.1256375,5.25,2.11561075,14.5625,0.8977935625,4.375,2.25108,17.0,0.8848425,5.0,2.5347133125,15.625,0.95400265625,3.8125,2024,MID
0,0,9,0,17.3,348,0.1138557717204094,0.18,0.1188350841403007,0.21,58,0,0,4.7,8.2,2024-09-28,24,False,15,0,0,0,0,6,0,538581,0,1,1,21.0,1,-39113,30379,69492,93,False,0,Phil Foden,348,1,1,0,0.1188350841403007,13,NEW,1100,1130,MCI,1230,1350,1.5152300000000003,6.75,2.2123175,7.5,2.1232315,9.4375,1.657095875,6.9375,2.644955,17.75,0.9405625000000002,3.25,2.5418476875,14.8125,1.02464928125,3.8125,2024,MID
0,0,15,0,57.3,348,0.229640245437622,0.54,0.0609546229243278,2.38,69,1,0,7.2,7.6,2024-10-05,77,False,9,0,0,0,0,7,0,568775,1,2,3,7.0,2,19584,75411,55827,92,True,0,Phil Foden,348,2,3,0,0.0609546229243278,13,FUL,1140,1160,MCI,1140,1300,2.1805425,5.25,0.7754495,4.25,1.56644371875,6.625,1.41387825,6.125,2.1917,18.0,1.1564227500000002,4.75,2.5351145625,15.5,0.96768178125,3.6875,2024,MID
1,0,12,0,21.2,348,0.0974356830120086,0.3,0.0229978989809751,0.0,80,0,0,4.7,17.6,2024-10-20,24,False,20,0,0,0,0,8,0,689204,0,2,1,8.0,4,107119,143073,35954,92,False,0,Phil Foden,348,1,1,0,0.0229978989809751,13,WOL,1070,1100,MCI,1230,1350,0.8587465,5.5,2.5273275,9.75,1.002523375,4.5625,2.304736875,11.0,1.7351675,14.75,1.6092375,6.25,2.5442864375,15.625,1.10812290625,3.9375,2024,MID
0,0,20,1,76.6,348,0.7275768518447876,0.9,0.2510980069637298,0.21,89,0,0,10.5,12.2,2024-10-26,90,False,17,0,0,0,0,9,0,899276,1,0,1,16.0,3,201247,230044,28797,92,True,0,Phil Foden,348,3,5,0,0.2510980069637298,13,SOU,1060,1090,MCI,1140,1300,1.823772,6.25,2.294265,9.25,1.3509453750000002,6.125,2.3205658125,11.9375,1.6883925,15.5,1.5368067500000002,4.75,2.3873270625,15.5625,1.08154709375,3.6875,2024,MID
0,0,16,0,23.0,348,0.7918850183486938,1.04,0.2364155948162078,2.04,91,2,0,4.4,2.6,2024-11-02,90,False,3,0,0,0,0,10,0,837152,1,1,2,18.0,2,-60185,44413,104598,93,False,0,Phil Foden,348,4,2,0,0.2364155948162078,13,BOU,1080,1190,MCI,1230,1350,1.47615525,6.75,1.0807222500000002,7.25,1.8236050625,7.0,1.6759793125,10.8125,1.7901375000000002,15.25,1.3082765,6.0,2.4435176875,15.0625,1.01125140625,3.9375,2024,MID
