assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,0,0,0.0,353,0,0.0,0,0.0,102,0,0,0.0,0.0,2024-11-09T17:30:00Z,0,False,5,0,0,0,0,11,0,24544,0,1,2,0.0,0,-336,0,336,53,False,0,João Cavaco Cancelo,353,0,0,0,0,13,BHA,1080,1140,MCI,1230,1350,1.544805,6.75,1.4876175,9.25,1.6398431875,7.0625,1.57867146875,6.75,2.0620225000000003,15.5,1.5847415000000002,5.75,2.3004083125,13.8125,1.11372171875,4.1875,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,18,0,0,0,0,12,0,24241,0,4,0,0.0,0,-307,0,307,53,True,0,João Cavaco Cancelo,353,0,0,0,0,13,TOT,1140,1350,MCI,1140,1300,1.5770275000000002,9.75,1.6272059999999997,5.5,2.1020246875,11.3125,1.5122263750000002,5.5625,2.3711475,14.5,1.6129165000000003,4.25,2.3440501875,13.875,1.2574179062500002,4.3125,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,125,0,0,0.0,0.0,2024-12-01T16:00:00Z,0,False,12,0,0,0,0,13,0,24077,0,0,2,0.0,0,-177,0,177,53,False,0,João Cavaco Cancelo,353,0,0,0,0,13,LIV,1340,1360,MCI,1230,1350,2.258535,9.5,1.3267999999999998,5.25,2.557729375,12.1875,1.1111598125,5.0625,2.5694725,11.75,2.24873475,6.25,2.420733125,14.4375,1.32812853125,4.4375,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,138,0,0,0.0,0.0,2024-12-04T19:30:00Z,0,False,16,0,0,0,0,14,0,23919,0,0,3,0.0,0,-155,0,155,53,True,0,João Cavaco Cancelo,353,0,0,0,0,13,NFO,1230,1130,MCI,1140,1300,1.424409,4.5,1.031072,9.0,1.6156799375,6.25,1.330527375,7.3125,1.9650112500000003,9.75,3.0813725,6.75,2.1844578125000003,13.5,1.53460684375,4.875,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,143,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,7,0,0,0,0,15,0,23757,0,2,2,0.0,0,-170,0,170,53,False,0,João Cavaco Cancelo,353,0,0,0,0,13,CRY,1130,1110,MCI,1230,1350,1.8812275,5.75,1.44763925,5.5,1.6253938125,6.5,1.5736395625,5.9375,2.17725875,8.0,2.66958625,7.0,2.1875521875,13.3125,1.5792025,5.25,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,156,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,False,14,0,0,0,0,16,0,23582,0,2,1,0.0,0,-174,0,174,53,True,0,João Cavaco Cancelo,353,0,0,0,0,13,MUN,1140,1170,MCI,1140,1300,1.1891282499999998,5.75,1.5929865,4.75,1.5503338125,6.9375,1.7179402499999998,6.625,1.92257375,11.0,2.25548625,7.25,2.1176328125,13.9375,1.539946875,5.3125,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,2,0,0,0,0,17,0,23461,0,1,2,0.0,0,-120,0,120,53,False,0,João Cavaco Cancelo,353,0,0,0,0,13,AVL,1080,1140,MCI,1230,1350,1.7487440000000003,8.75,1.4384954999999997,5.25,1.9350715625,7.9375,1.485471,5.125,1.542352,8.5,1.94101875,6.5,2.01282425,13.1875,1.6528506875,5.625,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,176,0,0,0.0,0.0,2024-12-26T12:30:00Z,0,False,8,0,0,0,0,18,0,23279,0,1,1,0.0,0,-187,0,187,53,True,0,João Cavaco Cancelo,353,0,0,0,0,13,EVE,1150,1100,MCI,1140,1300,0.86719125,3.0,1.3584735,7.0,1.1435474375,5.5625,1.6175174375,6.875,1.6301657500000002,8.5,1.53085375,6.25,2.0075673750000003,12.8125,1.7152663125,5.5625,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,187,0,0,0.0,0.0,2024-12-29T14:30:00Z,0,False,11,0,0,0,0,19,0,23152,0,2,0,0.0,0,-130,0,130,53,False,0,João Cavaco Cancelo,353,0,0,0,0,13,LEI,1050,1090,MCI,1230,1350,0.6551972499999998,2.25,2.0277775000000005,13.75,1.16987525,4.8125,2.4029293750000003,10.25,1.45965575,10.5,1.4936372500000004,4.75,1.97265925,13.0,1.7260969375000002,5.5625,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,197,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,19,0,0,0,0,20,0,23010,0,1,4,0.0,0,-145,0,145,53,True,0,João Cavaco Cancelo,353,0,0,0,0,13,WHU,1070,1130,MCI,1140,1300,1.3667572499999996,5.25,2.2223050000000004,12.0,1.4713778750000002,6.6875,2.0477115625,8.375,1.45851075,8.75,1.6504672500000002,4.5,1.871849875,12.25,1.782026875,5.5625,2024,DEF
0,0,0,0,0.0,353,0,0.0,0,0.0,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,4,0,0,0,0,21,0,22858,0,2,2,0.0,0,-152,0,152,53,False,0,João Cavaco Cancelo,353,0,0,0,0,13,BRE,1070,1090,MCI,1230,1350,1.88789525,8.25,1.13709275,13.25,1.771450125,6.6875,1.7268991875,10.8125,1.7939500000000002,10.0,1.52202725,5.0,1.89854175,11.4375,1.812146875,5.625,2024,DEF
