assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,24,0,21.5,663,0.0527561269700527,0.14,0.0205855797976255,1.36,17,2,1,7.7,42.8,2023-08-18,90,16,0,0,0,0,2,0,1826,1,1,2,13.0,6,1419,1474,55,50,False,1,Gustavo Hamer,1290,1,1,1,0.0205855797976255,23,NFO,1050,1080,SHU,1020,1060,1.1276035,3.0,0.83496525,10.25,1.0531736875,4.3125,1.887784375,11.0,0.422704,2.0,2.27616,9.0,0.422704,2.0,2.27616,9.0,2023,MID
0,0,9,0,10.6,663,0.0455817766487598,0.16,0.0165246948599815,3.52,30,2,0,2.3,6.0,2023-08-27,90,13,0,0,0,0,3,0,10260,1,2,1,6.0,2,5450,6568,1118,50,True,0,Gustavo Hamer,1290,1,1,0,0.0165246948599815,23,MCI,1360,1370,SHU,1045,1020,1.68556,9.5,1.030494,6.75,2.084461875,10.875,0.7685049375,4.1875,0.486871,3.0,1.823985,7.5,0.486871,3.0,1.823985,7.5,2023,MID
0,0,15,0,27.8,663,0.1044207289814949,0.35,0.1430710703134536,2.59,40,2,0,6.6,14.6,2023-09-02,90,8,0,0,0,0,4,0,14791,1,2,2,24.0,2,3715,5413,1698,50,True,0,Gustavo Hamer,1290,2,2,0,0.1430710703134536,23,EVE,1125,1080,SHU,1045,1020,1.5846812500000005,5.0,1.6647909999999997,6.75,1.6575351875,5.4375,1.946042125,8.3125,0.578658,3.0,2.49867,12.333333333333334,0.578658,3.0,2.49867,12.333333333333334,2023,MID
0,2,31,1,40.7,663,0.5043005347251892,0.27,0.0831794068217277,1.32,48,0,1,10.7,49.4,2023-09-16,80,18,0,0,0,0,5,0,12805,1,1,2,17.0,10,-2168,1359,3527,50,False,0,Gustavo Hamer,1290,1,3,1,0.0831794068217277,23,TOT,1110,1230,SHU,1020,1060,2.1628,13.75,1.6258054999999998,9.0,1.70368,7.3125,1.68674225,8.25,0.8277435,3.5,2.55868,10.0,0.8277435,3.5,2.55868,10.0,2023,MID
0,0,5,0,10.8,663,0.018942529335618,0.1,0.1248991265892982,2.45,60,5,0,2.2,2.0,2023-09-24,65,15,0,0,0,0,6,0,27285,1,8,0,9.0,2,12875,15181,2306,50,True,0,Gustavo Hamer,1290,2,1,0,0.1248991265892982,23,NEW,1210,1355,SHU,1045,1020,1.0708860000000002,6.25,1.00941475,6.75,2.191590625,9.125,1.1812758250000002,6.0625,0.91973125,4.0,2.5294125000000003,13.0,0.8203258,3.6,2.478762,12.2,2023,MID
0,0,15,0,47.8,663,0.1337267756462097,0.3,0.076852448284626,1.67,69,2,0,6.8,11.4,2023-09-30,78,19,0,0,0,0,7,0,26848,1,0,2,9.0,2,20,4733,4713,50,False,0,Gustavo Hamer,1290,2,3,0,0.076852448284626,23,WHU,1055,1150,SHU,1020,1060,1.6530979999999995,3.75,2.922455,15.25,1.5224255625,4.75,2.1422868125,11.5,0.92681975,4.25,3.4635100000000003,14.25,0.7801701666666666,3.8333333333333335,2.9170016666666663,12.0,2023,MID
0,0,8,0,5.3,663,0.0,0.05,0.0227297097444534,1.75,76,1,0,1.5,6.2,2023-10-07,65,9,0,0,0,0,8,0,32306,1,1,3,3.0,2,4358,8412,4054,50,False,0,Gustavo Hamer,1290,1,0,0,0.0227297097444534,23,FUL,1050,1060,SHU,1020,1060,1.16334275,7.25,1.453885,5.5,1.1847824375,6.375,1.92436425,8.0625,0.964261,4.75,3.3008825,12.75,0.7990025714285715,4.0,2.9570771428571425,12.571428571428571,2023,MID
0,0,1,0,2.5,663,0.0,0.14,0.035319123417139,0.98,89,2,0,1.0,2.6,2023-10-21,83,14,0,0,0,0,9,0,29942,1,2,1,5.0,2,-2280,2320,4600,50,True,0,Gustavo Hamer,1290,3,0,0,0.035319123417139,23,MUN,1210,1230,SHU,1045,1020,1.101966,11.75,1.272441,3.75,1.9433639375,12.3125,1.47148925,6.375,0.63346325,3.5,3.182735,14.25,0.7306033749999999,3.5,2.8707075,12.125,2023,MID
0,0,4,0,10.6,663,0.0134085398167371,0.01,0.0147468512877821,1.5,91,3,0,2.5,10.6,2023-10-28,82,1,0,0,0,0,10,0,26777,1,0,5,4.0,2,-3202,862,4064,50,False,0,Gustavo Hamer,1290,1,1,0,0.0147468512877821,23,ARS,1370,1330,SHU,1020,1060,1.965392,8.25,1.3581385000000004,9.25,1.76219475,10.8125,1.1816904375,6.3125,0.7884845,4.25,3.00843,10.75,0.8061741111111111,3.888888888888889,2.71417,11.555555555555555,2023,MID
0,0,6,0,13.1,663,0.0230037793517112,0.08,0.0263269674032926,1.33,109,1,0,1.6,0.0,2023-11-04,89,20,0,0,0,0,11,0,25305,1,1,2,3.0,1,-1617,1148,2765,50,True,1,Gustavo Hamer,1290,1,1,0,0.0263269674032926,23,WOL,1105,1100,SHU,1045,1020,1.4010595,6.75,1.5337975,7.5,1.1464080625,5.5,2.177447125,10.5625,0.6506753499999999,3.25,2.49012,10.25,0.72837224,3.6,2.746249,11.3,2023,MID
