assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,12,0,0,0,0,4,0,0,0,0,9,0.0,0,0,0,0,45,False,0,4,Christian Saydee,3,LIV,1180,1260,BOU,1110,1080,2022,,0.180991,4.0,0.180991,4.86035,18.0,4.86035
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,20,0,0,0,0,5,0,4454,0,0,0,0.0,0,2641,3165,524,45,True,0,4,Christian Saydee,3,WOL,1100,1080,BOU,1020,1050,2022,,0.362035,7.0,0.362035,1.53246,14.0,1.53246
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,16,0,0,0,0,6,0,4867,0,3,2,0.0,0,-446,1793,2239,45,False,0,4,Christian Saydee,3,NFO,1065,1030,BOU,1110,1080,2022,,0.905041,10.0,0.905041,1.32895,6.0,0.567779
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,15,0,0,0,0,8,0,3047,0,1,1,0.0,0,-423,0,423,45,False,0,4,Christian Saydee,3,NEW,1250,1165,BOU,1110,1080,2022,,0.976948,5.0,0.976948,1.54758,18.0,0.786407
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,4,0,0,0,0,9,0,2868,0,0,0,0.0,0,-280,0,280,45,True,0,4,Christian Saydee,3,BRE,1160,1200,BOU,1020,1050,2022,,0.758128,6.0,0.758128,1.046,9.0,1.046
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,11,0,0,0,0,10,0,2696,0,1,2,0.0,0,-179,0,179,45,True,0,4,Christian Saydee,3,LEI,1110,1120,BOU,1020,1050,2022,,1.14891,7.0,1.14891,1.18125,8.0,1.18125
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,9,0,0,0,0,11,0,2605,0,2,2,0.0,0,-94,0,94,45,False,0,4,Christian Saydee,3,FUL,1070,1120,BOU,1110,1080,2022,,1.62829,4.0,1.62829,1.61738,8.0,0.856206
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,17,0,0,0,0,12,0,2483,0,1,0,0.0,0,-93,0,93,45,True,0,4,Christian Saydee,3,SOU,1070,1080,BOU,1020,1050,2022,,0.810452,8.0,0.810452,1.23878,6.0,1.23878
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24T19:00:00Z,0,19,0,0,0,0,13,0,2450,0,0,2,0.0,0,-65,0,65,45,False,0,4,Christian Saydee,3,WHU,1145,1060,BOU,1110,1080,2022,,0.730443,4.0,0.730443,1.97715,7.0,1.21598
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,18,0,0,0,0,14,0,2376,0,3,2,0.0,0,-73,0,73,45,True,0,4,Christian Saydee,3,TOT,1210,1230,BOU,1020,1050,2022,,0.887533,3.0,0.887533,2.1946,10.0,2.1946
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,24,0,0,0,0,15,0,2327,0,3,4,0.0,0,-56,0,56,45,False,0,4,Christian Saydee,3,LEE,1070,1130,BOU,1110,1080,2022,,1.55594,5.0,1.55594,2.22532,8.0,1.46415
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,151,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,8,0,0,0,0,16,0,2289,0,0,3,0.0,0,-37,0,37,45,True,0,4,Christian Saydee,3,EVE,1100,1090,BOU,1020,1050,2022,,2.45642,8.0,2.45642,0.768756,7.0,0.768756
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2022-12-27T17:30:00Z,0,6,0,0,0,0,17,0,2191,0,0,2,0.0,0,-100,0,100,45,False,0,4,Christian Saydee,3,CHE,1190,1140,BOU,1110,1080,2022,,0.44307,4.0,0.44307,1.91378,7.0,1.91378
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,7,0,0,0,0,18,0,2172,0,2,0,0.0,0,-19,0,19,45,True,0,4,Christian Saydee,3,CRY,1110,1090,BOU,1020,1050,2022,,0.895819,8.0,0.895819,1.75264,8.0,1.75264
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,14,0,0,0,0,19,0,2152,0,0,3,0.0,0,-21,0,21,45,False,0,4,Christian Saydee,3,MUN,1140,1165,BOU,1110,1080,2022,,0.679022,2.0,0.679022,2.97383,13.0,2.97383
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-01-14T17:30:00Z,0,4,0,0,0,0,20,0,2133,0,0,2,0.0,0,-19,0,19,45,False,0,4,Christian Saydee,3,BRE,1100,1130,BOU,1110,1080,2022,,0.269283,2.0,0.269283,1.29815,3.0,0.536983
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,16,0,0,0,0,21,0,2111,0,1,1,0.0,0,-21,0,21,45,True,0,4,Christian Saydee,3,NFO,1100,1105,BOU,1020,1050,2022,,1.80549,10.0,1.80549,1.57544,5.0,1.57544
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,213,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,5,0,0,0,0,22,0,2098,0,0,1,0.0,0,-13,0,13,45,False,0,4,Christian Saydee,3,BHA,1140,1200,BOU,1110,1080,2022,,0.908298,2.0,0.908298,2.55696,15.0,2.55696
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2023-02-11T17:30:00Z,0,15,0,0,0,0,23,0,2087,0,1,1,0.0,0,-12,0,12,45,True,0,4,Christian Saydee,3,NEW,1300,1220,BOU,1020,1050,2022,,1.54458,4.0,1.54458,1.54853,6.0,1.54853
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,240,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,20,0,0,0,0,24,0,2080,0,1,0,0.0,0,-7,0,7,45,False,0,4,Christian Saydee,3,WOL,1100,1060,BOU,1110,1080,2022,,1.15274,4.0,1.15274,0.911415,11.0,0.911415
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,13,0,0,0,0,25,0,2070,0,4,1,0.0,0,-9,0,9,45,True,0,4,Christian Saydee,3,MCI,1340,1380,BOU,1020,1050,2022,,1.08527,4.0,1.08527,2.98206,15.0,2.98206
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,251,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,1,0,0,0,0,26,0,2061,0,2,3,0.0,0,-11,0,11,45,False,0,4,Christian Saydee,3,ARS,1250,1240,BOU,1110,1080,2022,,1.74267,3.0,1.74267,2.46279,31.0,2.46279
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,12,0,0,0,0,27,0,2051,0,0,1,0.0,0,-10,0,10,45,True,0,4,Christian Saydee,3,LIV,1250,1300,BOU,1020,1050,2022,,1.10128,1.0,1.10128,2.13465,12.0,1.37349
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,272,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,2,0,0,0,0,28,0,2041,0,0,3,0.0,0,-10,0,10,45,False,0,4,Christian Saydee,3,AVL,1070,1070,BOU,1110,1080,2022,,0.50014,5.0,0.50014,3.45474,16.0,3.45474
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,9,0,0,0,0,29,0,2035,0,1,2,0.0,0,-6,0,6,45,True,0,4,Christian Saydee,3,FUL,1065,1140,BOU,1020,1050,2022,,3.14054,10.0,3.14054,0.601049,6.0,0.601049
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,5,0,0,0,0,29,0,2035,0,2,0,0.0,0,-6,0,6,45,True,0,4,Christian Saydee,3,BHA,1150,1200,BOU,1020,1050,2022,,1.15322,7.0,1.15322,2.63392,13.0,2.63392
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,11,0,0,0,0,30,0,2028,0,1,0,0.0,0,-6,0,6,45,False,0,4,Christian Saydee,3,LEI,1065,1200,BOU,1110,1080,2022,,1.92396,7.0,1.92396,0.731965,5.0,0.731965
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,0,0,0,0,31,0,2026,0,3,2,0.0,0,-3,0,3,45,False,0,4,Christian Saydee,3,TOT,1140,1170,BOU,1110,1080,2022,,1.20598,5.0,1.20598,2.30604,8.0,2.30604
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2023-04-23T13:00:00Z,0,19,0,0,0,0,32,0,2023,0,4,0,0.0,0,-2,0,2,45,True,0,4,Christian Saydee,3,WHU,1150,1110,BOU,1020,1050,2022,,0.974687,8.0,0.974687,2.52322,8.0,2.52322
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,17,0,0,0,0,33,0,2021,0,1,0,0.0,0,-3,0,3,45,False,0,4,Christian Saydee,3,SOU,1070,1060,BOU,1110,1080,2022,,0.988554,5.0,0.988554,0.477034,5.0,0.477034
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,24,0,0,0,0,34,0,2018,0,1,4,0.0,0,-3,0,3,45,True,0,4,Christian Saydee,3,LEE,1075,1120,BOU,1020,1050,2022,,2.51723,8.0,2.51723,1.33691,9.0,1.33691
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,6,0,0,0,0,35,0,2012,0,3,1,0.0,0,-6,0,6,45,True,0,4,Christian Saydee,3,CHE,1220,1220,BOU,1020,1050,2022,,1.21755,9.0,1.21755,1.76852,13.0,1.76852
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,7,0,0,0,0,36,0,2011,0,0,2,0.0,0,-1,0,1,45,False,0,4,Christian Saydee,3,CRY,1110,1060,BOU,1110,1080,2022,,0.262022,5.0,0.262022,1.40237,9.0,1.40237
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,361,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,14,0,0,0,0,37,0,2006,0,1,0,0.0,0,-4,0,4,45,True,0,4,Christian Saydee,3,MUN,1220,1220,BOU,1020,1050,2022,,0.815723,8.0,0.815723,1.71783,12.0,1.71783
0,0,0,0,0.0,751,0.0,0.0,0.0,0.0,376,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,8,0,0,0,0,38,0,2007,0,0,1,0.0,0,0,0,0,45,False,0,4,Christian Saydee,3,EVE,1070,1040,BOU,1110,1080,2022,,0.432084,4.0,0.432084,1.12933,4.0,1.12933
