assists,bonus,bps,clean_sheets,creativity,unique_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,1182,130,0,0,0.0,0.0,2020-12-21 17:30:00+00:00,0,21,0,0,0,0,14,0,0,1,2,0.0,0,0,0,0,45,False,0,3,Taylor Perry,20,BUR,1040,1040,WOL,1130,1120,0,2020
0,0,0,0,0.0,1182,148,0,0,0.0,0.0,2020-12-27 19:15:00+00:00,0,18,0,0,0,0,15,0,243,1,1,0.0,0,130,166,36,45,True,0,3,Taylor Perry,20,TOT,1170,1290,WOL,1120,1040,0,2020
0,0,0,0,0.0,1182,154,0,0,0.0,0.0,2020-12-29 20:00:00+00:00,0,14,0,0,0,0,16,0,333,0,1,0.0,0,48,90,42,45,False,0,3,Taylor Perry,20,MUN,1250,1240,WOL,1130,1120,0,2020
0,0,0,0,0.0,1182,159,0,0,0.0,0.0,2021-01-02 17:30:00+00:00,0,5,0,0,0,0,17,0,367,3,3,0.0,0,-6,43,49,45,False,0,3,Taylor Perry,20,BHA,1150,1100,WOL,1130,1120,0,2020
0,0,0,0,0.0,1182,176,0,0,0.0,0.0,2021-01-12 20:15:00+00:00,0,8,0,0,0,0,18,0,616,2,1,0.0,0,25,129,104,45,True,0,3,Taylor Perry,20,EVE,1100,1140,WOL,1120,1040,0,2020
0,0,0,0,0.0,1182,188,0,0,0.0,0.0,2021-01-16 12:30:00+00:00,0,27,0,0,0,0,19,0,518,3,2,0.0,0,2,47,45,45,True,0,3,Taylor Perry,20,WBA,1000,1040,WOL,1120,1040,0,2020
0,0,0,0,0.0,1182,194,0,0,0.0,0.0,2021-01-27 18:00:00+00:00,0,6,0,0,0,0,20,0,547,0,0,0.0,0,-14,63,77,45,False,0,3,Taylor Perry,20,CHE,1260,1250,WOL,1130,1120,0,2020
0,0,0,0,0.0,1182,202,0,0,0.0,0.0,2021-01-30 15:00:00+00:00,0,7,0,0,0,0,21,0,551,0,1,0.0,0,-21,33,54,45,False,0,3,Taylor Perry,20,CRY,1030,1010,WOL,1130,1120,0,2020
0,0,0,0,0.0,1182,215,0,0,0.0,0.0,2021-02-02 18:00:00+00:00,0,1,0,0,0,0,22,0,574,1,2,0.0,0,2,47,45,45,True,0,3,Taylor Perry,20,ARS,1150,1210,WOL,1120,1040,0,2020
0,0,0,0,0.0,1182,228,0,0,0.0,0.0,2021-02-07 14:00:00+00:00,0,11,0,0,0,0,23,0,599,0,0,0.0,0,-26,25,51,45,True,0,3,Taylor Perry,20,LEI,1150,1230,WOL,1120,1040,0,2020
