assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position,modified
0,0,0,0,0.0,441,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2022-08-06,0,17,0,0,0,0,1,0,12772,0,1,4,0.0,0,0,0,0,45,True,0,Oliver Skipp,501,0,0,0,0.0,18,SOU,1070,1080,TOT,1140,1170,1.1673772,5.8,1.3410756,8.8,1.1673772,5.8,1.3410756,8.8,1.567675,6.8,1.0472316,7.8,1.567675,6.8,1.0472316,7.8,2022,MID,
0,0,0,0,0.0,441,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2022-08-14,0,6,0,0,0,0,2,0,10753,0,2,2,0.0,0,-2172,355,2527,45,False,0,Oliver Skipp,501,0,0,0,0.0,18,CHE,1190,1140,TOT,1210,1230,1.92315,7.0,0.541983,3.0,1.92315,7.0,0.541983,3.0,1.6172,12.0,0.386546,7.0,1.6172,12.0,0.386546,7.0,2022,MID,
0,0,0,0,0.0,441,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2022-08-20,0,20,0,0,0,0,3,0,9446,0,0,1,0.0,0,-1454,332,1786,45,True,0,Oliver Skipp,501,0,0,0,0.0,18,WOL,1100,1080,TOT,1140,1170,1.0382825,5.0,0.98865,3.5,1.0382825,5.0,0.98865,3.5,1.60214,7.0,1.112998,9.5,1.60214,7.0,1.112998,9.5,2022,MID,
0,0,0,0,0.0,441,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2022-08-28,0,16,0,0,0,0,4,0,8368,0,2,0,0.0,0,-1173,107,1280,45,False,0,Oliver Skipp,501,0,0,0,0.0,18,NFO,1065,1030,TOT,1210,1230,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,2022,MID,
0,0,0,0,0.0,441,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2022-08-31,0,19,0,0,0,0,5,0,8414,0,1,1,0.0,0,-208,661,869,44,False,0,Oliver Skipp,501,0,0,0,0.0,18,WHU,1145,1060,TOT,1210,1230,0.8589377499999999,4.5,1.67252375,5.25,0.8589377499999999,4.5,1.67252375,5.25,1.7787725,7.0,0.928372,9.0,1.7787725,7.0,0.928372,9.0,2022,MID,
0,0,0,0,0.0,441,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2022-09-03,0,9,0,0,0,0,6,0,11391,0,1,2,0.0,0,2050,3063,1013,44,True,0,Oliver Skipp,501,0,0,0,0.0,18,FUL,1065,1140,TOT,1140,1170,1.4961017500000002,4.25,1.6991887499999998,7.5,1.4505254,4.2,1.827573,8.2,1.55529375,5.5,1.212403,8.0,1.567675,6.8,1.0472316,7.8,2022,MID,
0,0,0,0,0.0,441,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2022-09-17,0,11,0,0,0,0,8,0,12220,0,2,6,0.0,0,-249,348,597,44,True,0,Oliver Skipp,501,0,0,0,0.0,18,LEI,1110,1120,TOT,1140,1170,0.9709835,5.25,1.705515,7.0,0.8383846666666667,5.166666666666667,1.7939711666666665,6.833333333333333,1.82808125,9.0,0.8479295,5.25,1.7527675,8.333333333333334,0.9362856666666668,6.666666666666667,2022,MID,
0,0,7,0,0.0,441,0.0,0.0,0.0,0.13,81,0,0,0.5,5.2,2022-10-01,15,1,0,0,0,0,9,0,12359,0,1,3,0.0,1,-110,736,846,44,False,0,Oliver Skipp,501,0,0,0,0.0,18,ARS,1250,1240,TOT,1210,1230,2.0041425,15.0,0.94808125,3.0,2.02487,13.0,0.8429584285714286,3.7142857142857135,1.95810875,8.5,1.07502125,6.25,1.7861135714285716,8.0,1.030314857142857,7.142857142857143,2022,MID,
0,0,3,0,0.1,441,0.0,0.0,0.0,0.0,93,0,0,0.0,0.2,2022-10-08,1,5,0,0,0,0,10,0,12602,0,1,0,0.0,1,60,877,817,44,False,0,Oliver Skipp,501,0,0,0,0.0,18,BHA,1140,1200,TOT,1210,1230,2.115195,6.75,1.359165,7.25,1.9463542857142857,7.0,1.1157537142857143,6.285714285714286,1.72260125,7.5,1.4956865,6.5,1.750686875,7.25,1.21202925,7.75,2022,MID,
0,0,3,0,0.0,441,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2022-10-15,1,8,0,0,0,0,11,0,12422,0,0,2,0.0,1,-334,427,761,44,True,0,Oliver Skipp,501,0,0,0,0.0,18,EVE,1100,1090,TOT,1140,1170,1.0387635,6.0,1.4568127499999997,8.5,1.1480807777777775,5.444444444444445,1.629455111111111,8.11111111111111,1.73469025,7.5,1.33995275,9.5,1.641904,7.111111111111111,1.177329888888889,8.555555555555555,2022,MID,
