assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position,modified
0,0,9,0,0.4,388,0.0,0.0,0.0,1.74,7,2,0,1.6,16.0,2022-08-06,90,15,0,0,0,0,1,0,10564,1,0,2,0.0,0,0,0,0,45,False,1,Joe Worrall,448,0,0,0,0.0,16,NEW,1250,1165,NFO,1100,1105,0.9313922,3.8,2.332368,11.6,0.9313922,3.8,2.332368,11.6,1.3665835999999998,10.0,1.682333,8.4,1.3665835999999998,10.0,1.682333,8.4,2022,DEF,
0,1,24,1,0.7,388,0.0,0.01,0.0,2.29,18,0,0,2.0,19.4,2022-08-14,90,19,0,0,0,0,2,0,10764,1,0,1,0.0,7,-1098,186,1284,45,True,0,Joe Worrall,448,0,0,0,0.0,16,WHU,1150,1110,NFO,1065,1030,0.235825,2.0,1.8591,24.0,0.235825,2.0,1.8591,24.0,0.246188,2.0,2.58739,11.0,0.246188,2.0,2.58739,11.0,2022,DEF,
0,0,9,0,0.6,388,0.0,0.01,0.0,1.51,23,1,0,1.7,16.2,2022-08-20,90,8,0,0,0,0,3,0,13500,1,1,1,0.0,1,1174,2187,1013,45,False,1,Joe Worrall,448,0,0,0,0.0,16,EVE,1070,1040,NFO,1100,1105,1.1037625,3.0,1.97272,15.5,1.1037625,3.0,1.97272,15.5,0.9585265,3.5,2.295055,10.0,0.9585265,3.5,2.295055,10.0,2022,DEF,
0,0,12,0,3.2,388,0.0,0.17,0.0854300037026405,2.4,38,2,0,3.5,26.2,2022-08-28,90,18,0,0,0,0,4,0,12295,1,2,0,6.0,0,-1674,277,1951,45,True,1,Joe Worrall,448,1,0,0,0.0854300037026405,16,TOT,1210,1230,NFO,1065,1030,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.0419466666666668,2.333333333333333,1.793173333333333,13.0,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,1.5567866666666668,7.333333333333333,0.9707063333333332,8.333333333333334,2022,DEF,
0,0,11,0,0.3,388,0.0,0.0,0.0,3.32,49,6,0,1.5,15.0,2022-08-31,90,13,0,0,0,0,5,0,11918,1,0,6,0.0,-1,-985,267,1252,45,False,0,Joe Worrall,448,0,0,0,0.0,16,MCI,1340,1360,NFO,1100,1105,0.98180225,4.5,1.9560625,11.25,0.98180225,4.5,1.9560625,11.25,2.5842875000000003,12.25,0.6687025,3.0,2.5842875000000003,12.25,0.6687025,3.0,2022,DEF,
0,0,13,0,2.3,388,0.0,0.02,0.0,0.78,58,3,0,2.4,19.6,2022-09-03,90,3,0,0,0,0,6,0,12146,1,3,2,2.0,1,-337,896,1233,44,True,0,Joe Worrall,448,0,0,0,0.0,16,BOU,1110,1080,NFO,1065,1030,1.105284,4.25,2.450685,8.5,0.9313922,3.8,2.332368,11.6,0.21957675,3.0,2.4485650000000003,12.75,0.2933295999999999,3.0,2.0566310000000003,12.4,2022,DEF,
0,0,7,0,20.7,388,0.3944849967956543,0.28,0.0,0.43,78,0,0,2.9,6.4,2022-09-16,27,9,0,0,0,0,8,0,12286,0,3,2,2.0,1,480,917,437,44,True,0,Joe Worrall,448,0,2,0,0.0,16,FUL,1065,1140,NFO,1065,1030,0.9445965,4.75,2.15536025,9.25,0.9976518333333332,4.166666666666667,2.0944801666666666,11.333333333333334,1.31945825,4.0,2.1249025,11.25,1.2723638333333334,3.6666666666666665,1.9693491666666667,9.5,2022,DEF,
0,0,0,0,0.0,388,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03,0,11,0,0,0,0,9,0,11285,0,0,4,0.0,0,-993,150,1143,44,False,0,Joe Worrall,448,0,0,0,0.0,16,LEI,1065,1200,NFO,1100,1105,1.06887025,5.0,2.13424025,7.75,1.0573315714285714,3.857142857142857,1.988068714285714,10.0,1.308869,6.5,1.891675,7.5,0.9463997142857145,5.857142857142857,1.821431,6.714285714285714,2022,DEF,
0,0,0,0,0.0,388,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10,0,2,0,0,0,0,10,0,10928,0,1,1,0.0,0,-512,225,737,43,True,0,Joe Worrall,448,0,0,0,0.0,16,AVL,1075,1130,NFO,1065,1030,1.1739505,3.25,1.83548275,8.0,1.077876375,3.875,1.895772625,9.625,0.954165,5.75,1.309517,9.5,1.01011225,6.75,1.30592975,7.0,2022,DEF,
0,0,0,0,0.0,388,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2022-10-15,0,20,0,0,0,0,11,0,10757,0,0,1,0.0,0,-277,292,569,43,False,0,Joe Worrall,448,0,0,0,0.0,16,WOL,1100,1060,NFO,1100,1105,1.046849,3.0,1.040382,7.0,0.9827063333333332,3.4444444444444446,1.758152,9.555555555555555,0.6839555,6.5,1.52571,8.75,0.90705,6.555555555555555,1.315763888888889,7.777777777777778,2022,DEF,
0,0,5,0,0.0,388,0.0,0.0,0.0,0.08,114,0,0,0.2,2.0,2022-10-18,4,5,0,0,0,0,12,0,10344,0,0,0,0.0,1,-378,100,478,43,False,0,Joe Worrall,448,0,0,0,0.0,16,BHA,1140,1200,NFO,1100,1105,1.026514,2.25,1.12004175,5.75,1.0091967,3.4,1.7047048,9.1,2.03843625,11.5,1.4737477500000002,7.75,1.8534327777777777,8.666666666666666,1.165364111111111,6.444444444444445,2022,DEF,
0,0,0,0,0.0,388,0.0,0.0,0.0,0.57,126,0,0,0.2,2.0,2022-10-22,26,12,0,0,0,0,13,0,10253,0,0,1,0.0,0,-218,166,384,43,True,1,Joe Worrall,448,0,0,0,0.0,16,LIV,1250,1300,NFO,1065,1030,0.72141225,2.0,1.30811175,9.0,0.9351790909090908,3.1818181818181817,1.740811636363636,9.636363636363637,1.78912775,7.75,2.14583325,10.5,2.1264301,12.1,1.57301,7.2,2022,DEF,
0,0,3,0,0.6,388,0.0,0.0,0.0,0.45,131,1,0,1.4,11.6,2022-10-30,26,1,0,0,0,0,14,0,9906,0,0,5,2.0,1,-396,85,481,43,False,0,Joe Worrall,448,0,0,0,0.0,16,ARS,1250,1240,NFO,1100,1105,1.0413972500000002,2.5,1.5450667500000002,10.5,1.0657166666666666,3.4166666666666665,1.7788706666666665,9.916666666666666,1.92610925,9.75,1.228206,5.25,1.988957,11.818181818181818,0.9830484545454544,4.2727272727272725,2022,DEF,
0,0,0,0,0.0,388,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2022-11-05,0,4,0,0,0,0,15,0,9742,0,2,2,0.0,0,-232,110,342,42,True,0,Joe Worrall,448,0,0,0,0.0,16,BRE,1160,1200,NFO,1065,1030,1.0375925,3.0,2.1325175,13.5,0.9995943846153847,3.3076923076923075,1.8733413846153848,10.76923076923077,1.4139575,6.0,1.6819650000000002,9.75,1.4568866923076924,5.846153846153846,1.5178149230769231,7.923076923076923,2022,DEF,
0,1,23,1,0.5,388,0.0,0.03,0.0564314015209674,1.23,157,0,0,1.7,12.8,2022-11-12,90,7,0,0,0,0,16,0,9746,1,0,1,4.0,7,-58,297,355,42,True,0,Joe Worrall,448,1,0,0,0.0564314015209674,16,CRY,1110,1090,NFO,1065,1030,1.04993,4.75,2.1316975,13.75,1.0208347857142857,3.7857142857142856,1.8267027142857144,10.428571428571429,0.97265425,7.0,1.0856015,5.5,1.0885837692307692,4.615384615384615,1.463263846153846,9.923076923076923,2022,DEF,
0,0,11,0,0.4,388,0.0,0.02,0.0272733997553586,2.47,169,3,0,2.7,21.8,2022-12-27,90,14,0,0,0,0,17,0,11918,1,0,3,5.0,1,1917,4006,2089,42,False,0,Joe Worrall,448,1,0,0,0.0272733997553586,16,MUN,1140,1165,NFO,1100,1105,1.31055925,5.5,1.8926075,10.75,1.0352804666666666,3.8,1.781290533333333,9.933333333333334,1.594041,7.5,1.12086325,4.75,1.5606037142857143,8.142857142857142,1.2388056428571428,8.0,2022,DEF,
0,0,12,0,0.4,388,0.0,0.01,0.0,0.94,177,1,0,1.5,14.4,2023-01-01,90,6,0,0,0,0,18,0,11747,1,1,1,0.0,2,-186,166,352,42,True,0,Joe Worrall,448,0,0,0,0.0,16,CHE,1220,1220,NFO,1065,1030,0.8044207499999999,4.5,1.8773975,13.0,1.0003926875,3.6875,1.803502375,10.6875,0.90681,5.5,1.7656575,4.75,1.2483813333333331,7.133333333333334,1.4872698,4.4,2022,DEF,
