assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,season,position,modified
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2024-09-29,0,18,0,0,0,0,6,0,164263,0,3,0,0.0,0,29191,50813,21622,45,True,0,Ethan Wheatley,648,0,0,0,0.0,14,TOT,1140,1350,MUN,1140,1110,2.106815,12.0,1.2004683333333337,4.333333333333333,2.23296875,11.25,1.0625684999999998,4.5,2.067925,13.2,1.0552828,4.0,1.983557769230769,11.461538461538462,1.675239769230769,5.769230769230769,1.9869594375,12.9375,1.6326893125,5.875,2.02073105,13.2,1.5451172999999998,5.7,2.2927866666666668,11.666666666666666,1.7097266666666668,5.666666666666667,2.04098,10.75,1.8176775,6.75,2.04132,10.0,1.5378842,6.0,1.7317780769230768,9.307692307692308,1.9734746923076925,8.846153846153847,1.74819625,8.875,2.1326200625,10.25,1.8060452,8.35,2.10606205,11.1,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2024-10-06,0,2,0,0,0,0,7,0,220500,0,0,0,0.0,0,48239,66697,18458,45,False,0,Ethan Wheatley,648,0,0,0,0.0,14,AVL,1080,1140,MUN,1140,1170,2.2257366666666667,7.666666666666667,1.0727849999999997,4.333333333333333,2.210265,7.25,0.9982739999999998,4.0,2.03154,6.4,1.0814172,5.2,1.6568698076923076,7.0,1.6850619999999998,6.230769230769231,1.55748259375,7.3125,1.7983410000000002,7.4375,1.6649915750000002,7.2,1.8567018,7.35,1.992737,11.666666666666666,2.8108033333333338,7.666666666666667,1.86977025,10.25,2.6340949999999994,8.0,1.7529282000000002,9.8,2.535582,8.4,1.7153328461538462,9.307692307692308,2.0482923846153844,8.384615384615385,1.6043913125,8.8125,2.3567325625,10.375,1.7137857500000002,8.45,2.24408455,11.35,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2024-10-19,0,4,0,0,0,0,8,0,235411,0,1,2,0.0,0,14757,34938,20181,45,True,0,Ethan Wheatley,648,0,0,0,0.0,14,BRE,1100,1350,MUN,1140,1110,1.7996389999999998,7.0,1.823227,13.0,1.61246425,6.75,1.75561775,15.25,2.0625334000000004,8.4,1.7339202,15.0,1.724360076923077,7.153846153846154,1.6354483076923076,11.384615384615383,1.714093125,7.8125,1.5398601875000002,10.5625,1.6609994499999998,7.5,1.65751215,10.75,1.1332726666666668,6.333333333333333,2.5364296666666672,9.666666666666666,1.606687,9.0,2.2413047499999994,8.0,1.5855235999999997,8.4,2.2138378,8.2,1.6327018461538465,8.76923076923077,1.9058015384615383,8.153846153846153,1.5705770625000002,8.4375,2.19222875,9.625,1.5567261,8.05,2.192108,11.25,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2024-10-27,0,19,0,0,0,0,9,0,238051,0,1,2,0.0,0,1250,20125,18875,45,False,0,Ethan Wheatley,648,0,0,0,0.0,14,WHU,1080,1100,MUN,1140,1170,2.043813333333333,8.0,0.9984573333333334,8.0,1.7224267499999997,9.0,1.3481605000000003,8.25,1.5144852,8.0,1.6557304000000002,7.8,1.5263130769230768,5.6923076923076925,2.2079521538461537,10.538461538461538,1.4941650000000002,5.25,2.21844675,11.3125,1.5141567000000002,5.25,2.2108851,11.65,0.9382693333333334,6.333333333333333,2.2776173333333336,9.0,1.291342,7.75,2.1255329999999995,8.0,1.6384595999999998,9.6,1.9716124,7.0,1.498274153846154,8.615384615384615,1.8817763846153848,8.23076923076923,1.5829951875,8.75,2.0305014375,8.875,1.5469856,8.1,2.17982515,10.85,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2024-11-03,0,6,0,0,0,0,10,0,239481,0,1,1,0.0,0,-803,24093,24896,45,True,0,Ethan Wheatley,648,0,0,0,0.0,14,CHE,1150,1360,MUN,1140,1110,1.744833333333334,8.0,1.8779866666666667,6.0,2.2232225000000003,8.5,1.7102700000000002,6.25,2.258032,8.6,1.5198694,7.4,2.158589692307692,8.615384615384615,1.5277433846153845,7.615384615384615,2.090839125,8.0625,1.5751338124999998,8.4375,2.26465275,9.1,1.5916890499999998,8.1,1.6133556666666669,6.666666666666667,1.472924,6.333333333333333,1.360197,6.5,2.456493,8.5,1.5582695999999998,7.6,2.2990504,7.8,1.4647364615384617,7.769230769230769,1.9661771538461537,8.076923076923077,1.6962121250000002,8.8125,1.9404108125,8.0,1.6705964000000002,8.4,2.19739465,9.9,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2024-11-10,0,11,0,0,0,0,11,0,230820,0,0,3,0.0,0,-9320,14851,24171,45,True,0,Ethan Wheatley,648,0,0,0,0.0,14,LEI,1080,1110,MUN,1140,1110,2.003085,9.666666666666666,2.102936666666667,6.0,1.7303295,7.75,2.06461,6.25,1.4518454000000005,7.0,2.862298,9.2,1.196034323076923,5.153846153846154,2.257560923076923,10.384615384615383,1.4928066375000002,5.1875,2.280248875,9.75,1.4942339100000002,5.1,2.0806406,9.05,2.18401,7.666666666666667,1.6988910000000004,6.0,1.75014175,6.0,1.4073704999999996,6.75,1.5202576,6.0,2.2073364,8.4,1.6046659230769231,7.769230769230769,1.9004163846153843,7.769230769230769,1.736072125,8.5625,1.8670058125,7.75,1.6335414,8.25,2.16686015,9.65,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2024-11-24,0,10,0,0,0,0,12,0,223287,0,1,1,0.0,0,-9705,13775,23480,45,False,0,Ethan Wheatley,648,0,0,0,0.0,14,IPS,1070,1080,MUN,1140,1170,1.7256900000000002,5.333333333333333,2.7286966666666665,9.666666666666666,1.5877675,4.75,2.4485325,9.5,1.50714,5.0,2.83763,8.8,1.2070682727272728,3.8181818181818175,2.562204545454545,9.090909090909092,1.2070682727272728,3.8181818181818175,2.562204545454545,9.090909090909092,1.2070682727272728,3.8181818181818175,2.562204545454545,9.090909090909092,2.0077933333333333,4.333333333333333,1.5403750000000005,6.666666666666667,1.9472325,6.25,1.3784919999999996,5.75,1.6474933999999997,5.2,1.2093554,6.4,1.6573759999999995,7.615384615384615,1.799359076923077,7.153846153846154,1.5938089999999998,7.8125,1.817763625,7.9375,1.64590815,8.0,2.0294814,8.85,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2024-12-01,0,8,0,0,0,0,13,0,210882,0,0,4,0.0,0,-12898,8615,21513,45,True,0,Ethan Wheatley,648,0,0,0,0.0,14,EVE,1150,1100,MUN,1140,1110,1.415631,6.333333333333333,1.002395,5.0,1.2829345,6.5,1.1256237499999997,5.5,1.3479556,7.0,1.1352989999999998,5.0,1.1917613846153847,6.153846153846154,1.8198526923076923,7.538461538461538,1.23503675,6.5,1.6268971875,7.0625,1.20013425,6.2,1.64044925,7.9,1.5555066666666668,3.6666666666666665,1.2050483333333335,5.666666666666667,1.823125,4.5,1.6520662499999996,6.0,1.81161,6.0,1.5002216,5.4,1.6398421538461538,7.153846153846154,1.7770952307692307,7.0,1.481755875,7.0,1.8234655,7.625,1.63102115,7.9,1.9548144,8.3,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2024-12-04,0,1,0,0,0,0,14,0,209111,0,0,2,0.0,0,-3325,10869,14194,45,False,0,Ethan Wheatley,648,0,0,0,0.0,14,ARS,1260,1240,MUN,1140,1170,2.5400033333333334,10.333333333333334,0.959732,3.0,2.13282875,10.0,0.9347277500000002,4.5,1.923923,9.2,1.0184742,5.2,2.117719461538462,9.153846153846152,1.2420023076923077,5.6923076923076925,2.2741758125,11.0,1.1144564375,5.25,2.24559515,11.9,1.1566439,5.15,1.4225433333333335,5.666666666666667,1.0570613333333336,4.0,1.6070325,5.25,1.0954734999999998,5.0,1.810822,5.6,1.4750028,5.4,1.698116769230769,7.461538461538462,1.684406692307692,6.461538461538462,1.5705179375,7.375,1.7422873124999998,7.0625,1.6783762,8.1,1.7714233499999998,7.4,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2024-12-07,0,16,0,0,0,0,15,0,203982,0,3,2,0.0,0,-5294,7687,12981,45,True,0,Ethan Wheatley,648,0,0,0,0.0,14,NFO,1230,1130,MUN,1140,1110,0.9903869999999998,3.333333333333333,1.7748736666666662,11.333333333333334,1.03742025,3.5,1.79841525,11.0,1.2999581999999998,5.0,1.4651956,9.2,1.4958072307692307,6.0,1.276786,7.230769230769231,1.544678375,6.3125,1.37501675,7.4375,1.5888877,6.3,1.3676152,6.75,1.0956043333333332,5.333333333333333,1.9069096666666667,5.0,1.13092825,4.5,1.534506,5.0,1.3368425999999998,4.4,1.4697468,5.6,1.5606862307692309,7.0,1.8804166153846151,6.846153846153846,1.5520438125,7.1875,1.8195248125,6.75,1.61504335,7.75,1.80050585,7.2,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2024-12-15,0,13,0,0,0,0,16,0,203640,0,2,1,0.0,0,-2458,9411,11869,45,False,0,Ethan Wheatley,648,0,0,0,0.0,14,MCI,1140,1300,MUN,1140,1170,1.843768333333334,10.0,1.9058183333333336,7.0,1.92257375,11.0,2.25548625,7.25,2.058727,9.6,2.378621,6.8,2.100655769230769,14.0,1.7582893846153846,5.846153846153846,2.1176328125,13.9375,1.539946875,5.3125,2.2597549,13.3,1.457031575,4.9,1.162464333333333,6.0,1.4616020000000003,5.0,1.1891282499999998,5.75,1.5929865,4.75,1.1986826,5.0,1.3578482,4.8,1.5748508461538462,6.923076923076923,1.7657771538461535,6.384615384615385,1.5503338125,6.9375,1.7179402499999998,6.625,1.51287285,7.4,1.7728081999999996,7.3,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2024-12-22,0,3,0,0,0,0,17,0,200453,0,3,0,0.0,0,-3947,7234,11181,45,True,0,Ethan Wheatley,648,0,0,0,0.0,14,BOU,1140,1210,MUN,1140,1110,2.93895,10.666666666666666,1.3363346666666658,9.666666666666666,2.973965,9.0,1.2187595000000002,9.25,2.761486,9.4,1.2211256,8.4,2.127753153846154,7.461538461538462,1.3627686923076925,9.538461538461538,2.1913719375,7.25,1.4630751875,9.875,2.0543170500000003,7.25,1.61023365,10.6,1.2574676666666669,4.333333333333333,1.4187200000000004,5.333333333333333,1.3835032499999995,5.75,1.2557272499999996,4.75,1.3606265999999998,5.6,1.4020098,4.6,1.6168316153846156,6.846153846153846,1.6530181538461537,6.0,1.6154950625,6.875,1.6345904375,6.25,1.46210535,6.75,1.7099178499999996,7.05,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2024-12-26,0,20,0,0,0,0,18,0,193266,0,0,2,0.0,0,-8580,9793,18373,45,False,0,Ethan Wheatley,648,0,0,0,0.0,14,WOL,1070,1100,MUN,1140,1170,1.2828199999999998,6.666666666666667,1.2400833333333343,4.666666666666667,1.174046,6.0,1.3048224999999998,5.25,1.1124436,6.4,1.65966,5.0,1.0231893846153848,5.538461538461538,1.843203307692308,8.076923076923077,1.1329302499999998,5.625,1.8053195625,8.125,1.049348,4.95,2.16063615,9.7,1.9338833333333327,8.666666666666666,1.0392100000000004,3.6666666666666665,1.5144332499999995,6.75,1.5211175,4.75,1.5638685999999995,7.4,1.3702438,4.4,1.5597854615384614,6.615384615384615,1.689355076923077,6.0,1.6306606875,7.3125,1.722690375,6.25,1.559301,7.25,1.69805335,6.6,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2024-12-30,0,15,0,0,0,0,19,0,187685,0,2,0,0.0,0,-5991,6964,12955,45,True,0,Ethan Wheatley,648,0,0,0,0.0,14,NEW,1150,1290,MUN,1140,1110,3.3390466666666665,18.33333333333333,0.4921836666666669,1.6666666666666667,2.9933975000000004,16.0,0.80563775,2.75,2.698832,13.4,1.0900422,4.0,1.8888041538461533,10.538461538461538,1.2332326153846154,6.076923076923077,1.7951565,9.6875,1.39663525,6.3125,1.84879365,9.3,1.5017377,6.9,1.5636086666666664,7.0,1.0976340000000004,3.6666666666666665,1.5401314999999998,7.0,0.9860297499999998,3.75,1.2833218,5.8,1.3821918,4.6,1.4065790000000002,5.846153846153846,1.6245249999999998,5.923076923076923,1.5727429375000002,6.9375,1.6405003125,5.875,1.54966135,7.15,1.6528258,6.15,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2025-01-05,0,12,0,0,0,0,20,0,181469,0,2,2,0.0,0,-7254,9096,16350,45,False,0,Ethan Wheatley,648,0,0,0,0.0,14,LIV,1340,1360,MUN,1140,1170,3.4667233333333343,18.666666666666668,0.6472329999999998,3.6666666666666665,3.1242875000000003,16.0,0.8069747499999997,4.25,2.9449620000000003,14.6,0.9496938,4.0,2.6057861538461538,11.0,1.0383176923076922,4.307692307692308,2.47418375,10.6875,1.066145125,4.5,2.689691,11.7,1.0652982999999998,4.55,1.2149786666666669,7.333333333333333,1.632399666666667,4.0,1.4228889999999998,6.75,1.3838255,4.0,1.4322512,6.8,1.2373038,4.0,1.437348923076923,5.846153846153846,1.3810788461538464,5.153846153846154,1.5414841875,6.9375,1.6491521875,5.625,1.5248448499999998,6.9,1.6511173,6.1,2024,FWD,False
0,0,0,0,0.0,648,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2025-01-16,0,17,0,0,0,0,21,0,178924,0,1,3,0.0,0,-3916,8448,12364,45,True,0,Ethan Wheatley,648,0,0,0,0.0,14,SOU,1060,1090,MUN,1140,1110,1.2221579999999996,6.333333333333333,3.5013400000000003,10.333333333333334,0.98662625,5.5,2.9391425,9.75,1.044013,4.8,3.129958,9.8,1.0862773076923076,5.615384615384615,2.9041685384615388,11.0,1.1868083125000002,5.625,2.7558119375,10.5625,1.2080887500000002,6.2,2.7140485,10.7,1.011432,5.0,1.976963,5.333333333333333,1.3299065,7.25,1.93979975,4.75,1.4732491999999997,6.8,1.6794604,4.6,1.5316683846153845,6.307692307692308,1.5602473846153846,5.0,1.4569691875000002,6.3125,1.7432815625,5.875,1.55837735,6.95,1.6956322999999998,5.95,2024,FWD,False
