assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2024-10-27T14:00:00Z,0,False,19,0,0,0,0,9,0,0,0,1,2,0.0,0,0,0,0,40,False,0,2,Harry Amass,14,WHU,1080,1100,MUN,1140,1170,2024,,2.62598,7.0,2.62598,2.99312,7.0,2.23195
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2024-11-03T16:30:00Z,0,False,6,0,0,0,0,10,0,557,0,1,1,0.0,0,357,402,45,40,True,0,2,Harry Amass,14,CHE,1150,1360,MUN,1140,1110,2024,,2.1605,4.0,1.39934,1.21071,8.0,1.21071
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,11,0,0,0,0,11,0,1049,0,0,3,0.0,0,253,371,118,40,True,0,2,Harry Amass,14,LEI,1080,1110,MUN,1140,1110,2024,,1.2369,2.0,1.2369,0.417295,5.0,0.417295
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,False,10,0,0,0,0,12,0,1612,0,1,1,0.0,0,282,486,204,40,False,0,2,Harry Amass,14,IPS,1070,1080,MUN,1140,1170,2024,,1.26912,5.0,1.26912,1.98714,4.0,1.98714
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,8,0,0,0,0,13,0,1813,0,0,4,0.0,0,91,244,153,40,True,0,2,Harry Amass,14,EVE,1150,1100,MUN,1140,1110,2024,,1.76161,10.0,1.76161,0.766749,3.0,0.766749
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,False,1,0,0,0,0,14,0,2122,0,0,2,0.0,0,126,329,203,40,False,0,2,Harry Amass,14,ARS,1260,1240,MUN,1140,1170,2024,,0.256083,1.0,0.256083,2.96684,8.0,2.96684
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2024-12-07T17:30:00Z,0,False,16,0,0,0,0,15,0,2354,0,3,2,0.0,0,79,279,200,40,True,0,2,Harry Amass,14,NFO,1230,1130,MUN,1140,1110,2024,,1.4697,7.0,1.4697,0.651217,4.0,0.651217
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,False,13,0,0,0,0,16,0,2607,0,2,1,0.0,0,55,275,220,40,False,0,2,Harry Amass,14,MCI,1140,1300,MUN,1140,1170,2024,,2.04662,5.0,1.28545,0.638103,4.0,0.638103
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,3,0,0,0,0,17,0,2774,0,3,0,0.0,0,32,270,238,40,True,0,2,Harry Amass,14,BOU,1140,1210,MUN,1140,1110,2024,,2.28533,14.0,2.28533,1.82831,3.0,1.06714
0,0,0,0,0.0,670,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2024-12-26T17:30:00Z,0,False,20,0,0,0,0,18,0,2893,0,0,2,0.0,0,-18,240,258,40,False,0,2,Harry Amass,14,WOL,1070,1100,MUN,1140,1170,2024,,0.358876,2.0,0.358876,0.826489,4.0,0.826489
