assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,20,0,0,0,0,11,0,12364,0,1,2,0.0,0,301,1299,998,39,True,0,2,Rhys Norrington-Davies,17,WOL,1105,1100,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12 14:00:00+00:00,0,5,0,0,0,0,12,0,12259,0,1,1,0.0,0,-31,899,930,39,False,0,2,Rhys Norrington-Davies,17,BHA,1070,1135,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,3,0,0,0,0,13,0,12530,0,3,1,0.0,0,113,1006,893,39,True,0,2,Rhys Norrington-Davies,17,BOU,1130,1075,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2023-12-02 15:00:00+00:00,0,6,0,0,0,0,14,0,13518,0,0,5,0.0,0,860,1604,744,39,False,0,2,Rhys Norrington-Davies,17,BUR,1050,1040,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06 19:30:00+00:00,0,11,0,0,0,0,15,0,14553,0,2,0,0.0,0,881,1642,761,39,True,0,2,Rhys Norrington-Davies,17,LIV,1350,1390,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2023-12-09 15:00:00+00:00,0,4,0,0,0,0,16,0,15656,0,0,1,0.0,0,770,1635,865,39,True,0,2,Rhys Norrington-Davies,17,BRE,1055,1150,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16 15:00:00+00:00,0,7,0,0,0,0,17,0,16333,0,0,2,0.0,0,390,1656,1266,39,False,0,2,Rhys Norrington-Davies,17,CHE,1080,1170,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2023-12-22 20:00:00+00:00,0,2,0,0,0,0,18,0,16172,0,1,1,0.0,0,-132,845,977,39,False,0,2,Rhys Norrington-Davies,17,AVL,1140,1180,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26 15:00:00+00:00,0,12,0,0,0,0,19,0,17016,0,3,2,0.0,0,711,1332,621,39,True,0,2,Rhys Norrington-Davies,17,LUT,1060,1120,SHU,1045,1020,1,2023
0,0,3,0,0.0,1003,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-12-30 15:00:00+00:00,1,13,0,0,0,0,20,0,20391,0,0,2,0.0,1,2622,3594,972,39,False,0,2,Rhys Norrington-Davies,17,MCI,1350,1360,SHU,1020,1060,1,2023
0,0,3,0,0.3,1003,0.0,0.0,0.0,0.48,210,0,0,0.1,0.6,2024-01-21 14:00:00+00:00,10,19,0,0,0,0,21,0,19689,0,2,2,0.0,1,-501,2449,2950,39,True,0,2,Rhys Norrington-Davies,17,WHU,1140,1150,SHU,1045,1020,1,2023
0,0,2,0,11.3,1003,0.0,0.0,0.0,0.2,212,1,0,1.9,7.6,2024-01-30 20:00:00+00:00,45,8,0,0,0,0,22,0,19216,0,2,3,0.0,0,-576,381,957,39,False,1,2,Rhys Norrington-Davies,17,CRY,1080,1060,SHU,1020,1060,1,2023
0,0,1,0,0.1,1003,0.0,0.0,0.0,1.9,230,5,0,0.0,0.0,2024-02-03 17:30:00+00:00,49,2,0,0,0,0,23,0,18937,1,5,0,2.0,-1,-327,163,490,39,True,0,2,Rhys Norrington-Davies,17,AVL,1220,1350,SHU,1045,1020,1,2023
0,0,3,0,0.0,1003,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10 15:00:00+00:00,4,12,0,0,0,0,24,0,19143,1,3,1,0.0,1,77,722,645,39,False,0,2,Rhys Norrington-Davies,17,LUT,1020,1090,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2024-02-18 14:00:00+00:00,0,5,0,0,0,0,25,0,18160,0,5,0,0.0,0,-1035,325,1360,39,True,0,2,Rhys Norrington-Davies,17,BHA,1180,1240,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2024-02-25 13:30:00+00:00,0,20,0,0,0,0,26,0,17168,0,0,1,0.0,0,-896,141,1037,39,False,0,2,Rhys Norrington-Davies,17,WOL,1085,1115,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2024-03-04 20:00:00+00:00,0,1,0,0,0,0,27,0,16741,0,6,0,0.0,0,-486,84,570,39,True,0,2,Rhys Norrington-Davies,17,ARS,1370,1360,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,273,0,0,0.0,0.0,2024-03-09 15:00:00+00:00,0,3,0,0,0,0,28,0,16319,0,2,2,0.0,0,-415,90,505,39,False,0,2,Rhys Norrington-Davies,17,BOU,1055,1145,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,299,0,0,0.0,0.0,2024-03-30 15:00:00+00:00,0,10,0,0,0,0,30,0,15721,0,3,3,0.0,0,-284,50,334,39,True,0,2,Rhys Norrington-Davies,17,FUL,1180,1170,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2024-04-04 18:30:00+00:00,0,11,0,0,0,0,31,0,15563,0,1,3,0.0,0,-160,28,188,39,False,0,2,Rhys Norrington-Davies,17,LIV,1210,1270,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2024-04-07 16:30:00+00:00,0,7,0,0,0,0,32,0,15360,0,2,2,0.0,0,-202,27,229,39,True,0,2,Rhys Norrington-Davies,17,CHE,1150,1230,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2024-04-13 14:00:00+00:00,0,4,0,0,0,0,33,0,15174,0,0,2,0.0,0,-191,53,244,39,False,0,2,Rhys Norrington-Davies,17,BRE,1110,1090,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,338,0,0,0.0,0.0,2024-04-20 14:00:00+00:00,0,6,0,0,0,0,34,0,14812,0,4,1,0.0,0,-346,27,373,39,True,0,2,Rhys Norrington-Davies,17,BUR,1050,1050,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2024-04-24 19:00:00+00:00,0,14,0,0,0,0,34,0,14812,0,2,4,0.0,0,-346,27,373,39,False,0,2,Rhys Norrington-Davies,17,MUN,1130,1120,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,346,0,0,0.0,0.0,2024-04-27 14:00:00+00:00,0,15,0,0,0,0,35,0,14580,0,1,5,0.0,0,-239,35,274,39,False,0,2,Rhys Norrington-Davies,17,NEW,1050,1160,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,360,0,0,0.0,0.0,2024-05-04 14:00:00+00:00,0,16,0,0,0,0,36,0,14398,0,3,1,0.0,0,-194,30,224,39,True,0,2,Rhys Norrington-Davies,17,NFO,1125,1080,SHU,1045,1020,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2024-05-11 14:00:00+00:00,0,9,0,0,0,0,37,0,14073,0,0,1,0.0,0,-320,60,380,39,False,0,2,Rhys Norrington-Davies,17,EVE,1125,1065,SHU,1020,1060,1,2023
0,0,0,0,0.0,1003,0.0,0.0,0.0,0.0,380,0,0,0.0,0.0,2024-05-19 15:00:00+00:00,0,18,0,0,0,0,38,0,13773,0,3,0,0.0,0,-302,67,369,39,True,0,2,Rhys Norrington-Davies,17,TOT,1150,1310,SHU,1045,1020,1,2023
