assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,season,position
0,0,0,0,0.1,600,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2024-08-17,1,False,8,0,0,0,0,1,0,754,0,3,0,0.0,1,0,0,0,50,False,0,Yasin Ayari,600,0,0,0,0.0,5,EVE,1130,1060,BHA,1100,1200,1.2395346666666665,5.666666666666667,1.5425379999999995,7.666666666666667,1.2331485000000002,6.75,1.3959924999999995,7.75,1.3647408,6.6,1.4911039999999998,11.0,1.3104319999999998,6.923076923076923,1.7800192307692306,8.692307692307692,1.433273625,6.5,1.6491885,8.4375,1.42785595,5.95,1.7516743,8.6,1.7371633333333332,9.333333333333334,1.666556666666667,9.333333333333334,1.9617875,8.0,1.2660188750000003,7.75,1.840794,7.8,1.5090791000000003,7.2,1.2382698461538462,7.384615384615385,1.6501818076923078,8.23076923076923,1.429484875,7.75,1.52431215625,7.875,1.5628869,8.2,1.610796225,8.35,2024,MID
0,0,3,0,0.3,600,0.0,0.05,0.0492120124399662,0.1,13,0,0,1.1,5.4,2024-08-24,1,False,14,0,0,0,0,2,0,1513,0,1,2,5.0,1,112,282,170,50,True,0,Yasin Ayari,600,1,0,0,0.0492120124399662,5,MUN,1140,1170,BHA,1080,1140,1.5145933333333332,8.0,1.5556603333333332,6.333333333333333,1.27386225,7.0,1.5995052499999998,8.0,1.0873732,6.4,1.6927241999999996,8.8,1.5354603076923077,7.6923076923076925,2.268687769230769,12.538461538461538,1.7473115,7.75,2.1781581875,12.1875,1.6863156,7.85,2.01819545,10.85,1.6955866666666664,8.666666666666666,0.984455,6.666666666666667,1.75058,8.25,1.35124875,8.0,1.927596,7.4,1.0938801000000002,7.0,1.2488106153846157,7.076923076923077,1.659310269230769,8.23076923076923,1.421042375,7.875,1.53457390625,7.9375,1.4600774,8.2,1.527584975,7.15,2024,MID
0,0,8,0,15.9,600,0.038342211395502,0.48,0.3777203261852264,1.87,21,1,0,5.5,14.8,2024-08-31,73,False,1,0,0,0,0,3,0,1776,0,1,1,24.0,2,-19,270,289,50,False,0,Yasin Ayari,600,2,1,0,0.3777203261852264,5,ARS,1260,1240,BHA,1100,1200,2.0846633333333338,13.333333333333334,0.8524596666666667,2.6666666666666665,1.9962575,13.25,0.7772620000000001,3.0,2.37975,16.2,0.7155496,3.0,2.141380923076923,15.538461538461538,0.8887113846153846,4.0,2.194375125,16.0,0.769196125,3.75,2.3437316,16.4,0.6979978,3.25,1.96802,8.333333333333334,0.8983083333333334,6.0,1.8070725,9.0,1.0597312500000002,7.0,1.82877,8.6,1.338111,8.0,1.324929846153846,6.6923076923076925,1.6523502692307692,8.615384615384615,1.461584875,7.875,1.48309140625,7.625,1.4593939,7.85,1.542707975,7.35,2024,MID
0,0,12,1,24.8,600,0.0626212507486343,0.38,0.0527373105287551,0.35,33,0,0,5.9,13.4,2024-09-14,90,False,10,0,0,0,0,4,0,2545,1,0,0,21.0,3,399,748,349,50,True,0,Yasin Ayari,600,2,1,0,0.0527373105287551,5,IPS,1070,1080,BHA,1080,1140,0.5098826666666666,1.6666666666666667,2.7320233333333337,10.666666666666666,0.5098826666666666,1.6666666666666667,2.7320233333333337,10.666666666666666,0.5098826666666666,1.6666666666666667,2.7320233333333337,10.666666666666666,0.5098826666666666,1.6666666666666667,2.7320233333333337,10.666666666666666,0.5098826666666666,1.6666666666666667,2.7320233333333337,10.666666666666666,0.5098826666666666,1.6666666666666667,2.7320233333333337,10.666666666666666,1.916613333333333,7.0,1.3696216666666663,6.0,1.930385,7.75,1.2782262500000003,6.0,1.809154,8.4,1.331381,6.8,1.4236192307692308,7.076923076923077,1.7854999615384617,8.846153846153847,1.36545925,7.3125,1.59757678125,7.8125,1.4817629,7.35,1.6065489750000002,7.45,2024,MID
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2024-09-22,0,False,16,0,0,0,0,5,0,2972,0,2,2,0.0,0,247,487,240,50,True,0,Yasin Ayari,600,0,0,0,0.0,5,NFO,1230,1130,BHA,1080,1140,1.6216573333333333,7.333333333333333,0.7743413333333331,4.666666666666667,1.5272555,8.0,1.0580435,4.5,1.5377283999999998,7.4,1.0628788,5.0,1.6868687692307691,6.307692307692308,1.2800693846153846,6.384615384615385,1.596279625,6.125,1.209487,6.375,1.59451035,6.35,1.25306465,6.6,1.9053233333333328,9.333333333333334,1.4749543333333337,5.0,1.8767,8.25,1.2075470000000004,4.75,1.8957,8.6,1.1668456000000005,5.0,1.524983846153846,7.538461538461538,1.593948653846154,7.076923076923077,1.37190675,7.5,1.62474353125,7.625,1.5189279,7.85,1.460959125,7.25,2024,MID
0,0,6,0,1.8,600,0.0,0.03,0.0465205796062946,0.31,54,0,0,1.3,4.8,2024-09-28,33,False,6,0,0,0,0,6,0,2823,0,2,4,6.0,1,-218,181,399,50,False,0,Yasin Ayari,600,1,0,0,0.0465205796062946,5,CHE,1150,1360,BHA,1100,1200,2.102475333333334,7.333333333333333,0.9184283333333332,7.666666666666667,2.084194,7.0,1.2933462500000004,7.75,1.8796012,7.2,1.2707530000000002,8.2,2.148574307692308,7.923076923076923,1.5060746923076922,8.846153846153847,2.2750103125,9.25,1.5620438125,8.5625,2.17170625,8.85,1.5765491,9.05,1.7142666666666662,7.333333333333333,1.5028443333333332,3.333333333333333,1.8210825,8.0,1.44852325,4.5,1.815032,7.4,1.2398836000000002,4.4,1.55147,7.230769230769231,1.666712576923077,6.6923076923076925,1.3979305,6.8125,1.6243179062500002,7.625,1.5010504,7.9,1.5173637750000002,7.25,2024,MID
0,0,0,0,0.0,600,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2024-10-06,0,False,18,0,0,0,0,7,0,2760,0,2,3,0.0,0,-158,130,288,50,True,0,Yasin Ayari,600,0,0,0,0.0,5,TOT,1140,1350,BHA,1080,1140,3.3648683333333334,14.0,0.8717286666666667,4.666666666666667,2.93191125,12.75,1.0505315,4.75,2.867815,12.0,0.9701989999999998,4.8,2.274897769230769,11.307692307692308,1.5675090769230768,6.0,2.1908069375,13.0,1.515713125,5.5,2.18562705,13.3,1.50051085,5.5,1.5108133333333331,7.666666666666667,1.916314333333333,4.666666666666667,1.58748,7.25,2.04173075,5.0,1.69829,7.8,1.8904966,5.6,1.6113627692307693,7.3076923076923075,1.6277287307692307,6.076923076923077,1.439968125,7.1875,1.81002765625,8.0625,1.4867639,7.75,1.594819275,7.1,2024,MID
0,0,9,1,33.8,600,0.1751626133918762,0.05,0.0,1.94,76,0,0,4.6,12.0,2024-10-19,81,False,15,0,0,0,0,8,0,2798,1,1,0,0.0,2,-87,128,215,50,False,1,Yasin Ayari,600,0,2,0,0.0,5,NEW,1100,1130,BHA,1100,1200,1.4105333333333332,7.0,1.7229280000000002,8.666666666666666,1.4287575,7.75,1.6596185,8.0,1.4603939999999995,7.2,1.6543028,8.2,1.980727615384616,9.153846153846152,1.724821076923077,7.6923076923076925,2.0454980625,9.0625,1.6058233750000002,7.6875,2.03289735,9.05,1.57860185,7.6,1.5825499999999997,5.0,2.0401366666666667,7.666666666666667,1.6261525,6.75,1.71043325,6.0,1.664418,6.6,1.8519426000000003,6.0,1.6946493076923077,6.923076923076923,1.569312576923077,6.230769230769231,1.5357775,7.0625,1.67760890625,7.1875,1.4175979,7.2,1.620148075,7.45,2024,MID
0,0,11,0,42.5,600,0.1448184102773666,0.18,0.0827455148100853,1.36,84,2,0,6.5,16.0,2024-10-26,90,False,20,0,0,0,0,9,0,2939,1,2,2,6.0,2,70,178,108,50,True,0,Yasin Ayari,600,1,3,0,0.0827455148100853,5,WOL,1070,1120,BHA,1080,1140,0.7354653333333331,4.0,2.539353333333334,15.0,0.68162825,4.0,2.4978925,13.5,0.8392406000000001,4.4,2.295,12.8,0.9528134615384616,4.0,2.503854615384616,12.384615384615383,0.9869613125,4.3125,2.319729375,11.875,1.0133785,4.6,2.2900345,11.45,1.6190633333333329,5.666666666666667,2.22925,11.333333333333334,1.6063875,5.25,2.014245,9.25,1.636502,6.6,1.7556606,7.6,1.779716923076923,7.153846153846154,1.571735653846154,7.076923076923077,1.56414375,6.9375,1.77218834375,7.5625,1.4188029,7.05,1.7026438249999998,7.95,2024,MID
0,0,23,0,25.3,600,0.3588289320468902,0.23,0.0090741589665412,1.33,94,2,0,6.4,23.4,2024-11-02,75,False,12,0,0,0,0,10,0,3027,1,1,2,15.0,2,6,194,188,50,False,0,Yasin Ayari,600,1,2,0,0.0090741589665412,5,LIV,1340,1360,BHA,1100,1200,1.8839833333333336,7.0,1.0122736666666663,5.0,1.9422975,8.0,0.9464364999999998,4.25,2.0413,9.0,1.0511072,4.6,2.557153076923077,12.692307692307692,1.0430505384615385,5.076923076923077,2.4489975000000004,13.0625,1.1511504375,5.375,2.580133,14.05,1.0882987,5.25,1.7211799999999997,7.333333333333333,1.3800333333333332,9.0,1.592665,7.25,1.9496225,9.25,1.587804,6.6,1.8335440000000005,8.0,1.791766923076923,7.538461538461538,1.4663064230769232,6.923076923076923,1.6319534999999998,7.3125,1.58128584375,6.625,1.4368774,6.9,1.689378825,7.95,2024,MID
0,0,0,0,1.7,600,0.0,0.01,0.0,1.94,102,1,0,0.2,0.2,2024-11-09,45,False,13,0,0,0,0,11,0,2971,1,1,2,0.0,0,-72,241,313,50,True,1,Yasin Ayari,600,0,0,0,0.0,5,MCI,1230,1350,BHA,1080,1140,2.2937500000000006,18.0,1.1935020000000005,4.0,2.0620225000000003,15.5,1.5847415000000002,5.75,1.90265,15.6,1.5364812,6.0,2.2649215384615387,14.923076923076923,1.1290399615384616,4.384615384615385,2.3004083125,13.8125,1.11372171875,4.1875,2.4404961500000004,15.5,1.091093725,4.1,1.4023499999999995,7.666666666666667,1.6192266666666664,9.0,1.544805,6.75,1.4876175,9.25,1.477268,6.8,1.921772,9.4,1.6671530769230771,7.615384615384615,1.6006113846153849,7.461538461538462,1.6398431875,7.0625,1.57867146875,6.75,1.4609355,7.1,1.7455456249999997,8.3,2024,MID
0,0,15,1,17.5,600,0.0166489016264677,0.03,0.0,0.73,113,0,0,3.1,13.2,2024-11-23,75,False,3,0,0,0,0,12,0,3158,1,2,1,0.0,3,76,315,239,50,False,0,Yasin Ayari,600,0,1,0,0.0,5,BOU,1080,1190,BHA,1100,1200,1.7567636666666668,6.0,1.9638133333333323,15.666666666666666,1.86362025,6.25,1.6580495000000002,12.75,1.8808222,6.4,1.5088522000000002,10.6,1.8714531538461536,6.923076923076923,1.6021926923076923,10.384615384615383,1.8551263125,6.875,1.6614686875,11.0625,1.80225595,6.65,1.6106139000000002,10.85,1.8001033333333332,7.333333333333333,1.8414833333333327,5.666666666666667,1.7695525,7.0,1.865255,7.75,1.810076,6.4,1.7107620000000003,8.2,1.7406607692307692,7.461538461538462,1.6122813846153845,6.846153846153846,1.783539375,7.1875,1.62231334375,6.8125,1.5825325,7.05,1.715138125,7.3,2024,MID
